review_id,sentences_ids,sentences_texts,sentences_opinions,opinions_pos,sentences_texts_org,sentences_opinions_org
Y#9,id_3,"Un rollo especial y un rollo normal son suficientes para llenarte, ¡pero deja espacio para el postre!",postre positive <sep> rollo especial positive,94-100 <sep> 3-17,"One special roll and one regular roll is enough to fill you up, but save room for dessert!",dessert positive <sep> special roll positive <sep> regular roll positive
1387314,id_4,Es un pequeño restaurante lindo.,restaurante positive,14-25,It's a small cute restaurant.,restaurant positive
1398844,id_4,El servicio no es lo que uno esperaría de un porro en esta categoría de precios.,Servicio negative,3-11,Service is not what one would expect from a joint in this price category.,Service negative
1102681,id_1,"Este pequeño restaurante es tan acogedor como parece, con ese cierto estilo parisino.",restaurante positive,13-24,"This tiny restaurant is as cozy as it gets, with that certain Parisian flair.",restaurant positive
TM#4,id_1,No es un lugar muy elegante pero muy buena comida india al estilo chino.,lugar neutral <sep> Comida india al estilo chino positive,9-14 <sep> 43-71,Not a very fancy place but very good Chinese style Indian food.,place neutral <sep> Chinese style Indian food positive
503807,id_5,El servicio fue amable y el ambiente informal.,Servicio positive,3-11,The service was friendly and the atmosphere was casual.,service positive <sep> atmosphere neutral
1335656,id_5,"Los ingredientes son orgánicos, lo que es una gran ventaja para mí.",Ingredientes positive,4-16,Ingredients are organic which is a real plus for me.,Ingredients positive
493013,id_3,Fideos con camarones y pollo y jugo de coco es lo que DEBES!,fideos con camarones y pollo y jugo de coco positive,0-43,noodles with shrimp and chicken and coconut juice is the MUST!,noodles with shrimp and chicken and coconut juice positive
TFS#5,id_4,"Mira, los aperitivos estaban muy buenos.",aperitivos positive,10-20,"Look, the appetizers were really good.",appetizers positive
Z#9,id_0,"breve y agradable: los asientos son geniales: es romántico, acogedor y privado.",asientos positive,23-31,"short and sweet – seating is great:it's romantic,cozy and private.",seating positive
CLF#5,id_1,¡Entrar en Casa La Femme anoche fue una verdadera experiencia como ninguna otra en Nueva York!,Casa La Femme positive,11-24,Stepping into Casa La Femme last night was a true experience unlike any other in New York!,Casa La Femme positive
P#9,id_2,"Las bebidas son geniales, especialmente cuando las prepara Raymond.",bebidas positive <sep> Raymond positive,4-11 <sep> 59-66,"The drinks are great, especially when made by Raymond.",drinks positive <sep> Raymond positive
455623,id_0,Love Pizza 33 ..,Pizza 33 positive,5-13,Love Pizza 33..,Pizza 33 positive
709294,id_5,El personal es muy servicial.,Personal positive,3-11,Staff is very accomodating.,Staff positive
1335656,id_4,"Aunque buscábamos lechuga normal y algunas nueces, las ensaladas que conseguimos eran estupendas.",ensaladas positive,55-64,Although we were looking for regular lettuce and some walnuts the salads we got were great.,salads positive
611117,id_3,"Fue el primer lugar donde comimos en nuestro primer viaje a Nueva York, y será el último lugar en el que pararemos cuando salgamos de la ciudad en nuestro próximo viaje a Nueva York.",lugar positive,14-19,"It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York.",place positive
505535,id_0,este pequeño lugar tiene una bonita decoración interior y precios asequibles en la ciudad.,lugar positive,13-18,this little place has a cute interior decor and affordable city prices.,interior decor positive <sep> place positive
1586174,id_5,"Lo único que realmente puede probar es la salsa de soja muy salada (incluso baja en sodio), el arroz empapado en vinagre y la cebolleta encima del pescado.",salsa de soja negative <sep> arroz negative,42-55 <sep> 95-100,"the only things u could really taste are the very salty soy sauce (even its low sodium), the vinegar-soaked rice, and the scallion on top of the fish.",soy sauce negative <sep> rice negative
535086,id_3,Excelente lugar para reuniones de vacaciones con compañeros de trabajo o amigos que no ha visto en un tiempo.,lugar positive,10-15,Excellent spot for holiday get togethers with co-workers or friends that you haven't seen in a while.,spot positive
1660047,id_1,"El servicio fue terrible, tuvimos que esperar por todo y pedir lo mismo a varias personas diferentes antes de que nos permitieran ser atendidos.",Servicio negative,3-11,"The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.",service negative
1341354,id_1,Disfrutamos de una muy buena ensalada César mientras mi esposa tenía rúcula y queso de cabra ... ambos muy sabrosos.,Ensalada César positive <sep> rúcula y queso de cabra positive,29-43 <sep> 69-92,Enjoyed a very nice Caesar Salad while my wife had arugula and goat cheese....both very tasty.,Caesar Salad positive <sep> arugula and goat cheese positive
BFC#4,id_1,La comida aquí era mediocre en el mejor de los casos.,comida negative,3-9,The food here was mediocre at best.,food negative
TFS#11,id_5,Este lugar sobrevive solo por su reputación.,lugar negative,5-10,This place survives on reputation alone.,place negative
1062641,id_2,La comida es estupenda.,Comida positive,3-9,Food is great.,Food positive
TFS#11,id_0,Me quedé sin palabras por la comida horrible.,comida negative,29-35,I was speechless by the horrible food.,food negative
Y#5,id_3,la comida estaba tibia.,comida negative,3-9,food was luke warm.,food negative
1175958,id_1,"Prueba el atún crujiente, es para morirse.",atún crujiente positive,10-24,"Try the crunchy tuna, it is to die for.",crunchy tuna positive
TR#3,id_3,Buena comida: mi favorito son los espaguetis con marisco.,comida positive,6-12,Good food: my favorite is the seafood spaghetti.,food positive <sep> seafood spaghetti positive
1723658,id_3,Me alegro de haberme presentado a este lugar y esta es una joya rara en Nueva York.,lugar positive,39-44,I'm glad I was introduced to this place and this is a rare gem in NY.,place positive
1387314,id_0,Voy a comer en muchos restaurantes diferentes y este es un lugar al que tienes que ir y probar.,lugar positive,59-64,I go and eat out at many different restaurants and this is one place you have go and try.,place positive
626269,id_3,las botellas de vino son baratas y buenas.,botellas de vino positive,4-20,bottles of wine are cheap and good.,bottles of wine positive
Y#5,id_5,Estaba buscando tempura de plátano para el postre y no tienen.,postre negative,43-49,I was looking for banana tempura for dessert and they dont have.,dessert negative
720620,id_8,Big Wong es un gran lugar para comer y llenar tu estómago.,Big Wong positive,0-8,Big Wong is a great place to eat and fill your stomach.,Big Wong positive
620892,id_2,La pizza estaba un poco empapada.,Pizza negative,3-8,Pizza was a little soggy.,Pizza negative
521916,id_2,El postre es una broma ... no te molestes,Postre negative,3-9,Dessert is a joke...dont bother,Dessert negative
1623276,id_0,Patroon cuenta con un agradable bar de puros y un excelente personal.,personal positive,60-68,Patroon features a nice cigar bar and has great staff.,cigar bar positive <sep> staff positive
WE#1,id_3,"El pan estaba rancio, la ensalada era cara y vacía.",ensalada negative,25-33,"The bread was stale, the salad was overpriced and empty.",bread negative <sep> salad negative
1145510,id_1,La pizza es deliciosa y me gusta el ambiente.,Pizza positive,3-8,The pizza is yummy and I like the atmoshpere.,pizza positive <sep> atmoshpere positive
436868,id_1,"Las dosas son escasas, poco atractivas y gotean grasa, y personalmente bebería cobertura de palomitas de maíz antes de comerme otra de estas.",dosas negative,4-9,"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.",dosas negative
1004293,id_5,¡Evita este lugar!,lugar negative,12-17,Avoid this place!,place negative
P#7,id_1,Un compañero de trabajo y yo probamos Pacifico después del trabajo algunos viernes y me encantó.,Pacifico positive,38-46,A coworker and I tried Pacifico after work a few Fridays and loved it.,Pacifico positive
1413697,id_2,El lugar es genial y el servicio es rápido y cortés.,Servicio positive <sep> lugar positive,24-32 <sep> 3-8,The place is so cool and the service is prompt and curtious.,service positive <sep> place positive
DBG#6,id_7,"La carne es fresca, las salsas son excelentes, obtienes kimchi y una ensalada gratis con tu comida y el servicio también es bueno.",carne positive <sep> salsas positive <sep> Servicio positive <sep> comida positive <sep> kimchi positive <sep> ensalada positive,3-8 <sep> 24-30 <sep> 104-112 <sep> 92-98 <sep> 56-62 <sep> 69-77,"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",meat positive <sep> sauces positive <sep> service positive <sep> meal positive <sep> kimchi positive <sep> salad positive
NP#3,id_2,El pudín de fideos es exactamente el tipo de servicio y comida que disfruto.,Servicio positive <sep> comida positive,45-53 <sep> 56-62,Noodle pudding is exactly the type of service and food I enjoy.,service positive <sep> food positive
TVU#6,id_3,Los martinis son increíbles y tienen un precio muy razonable.,martinis positive,4-12,The martinis are amazing and very fairly priced.,martinis positive
TFS#10,id_4,"Sin embargo, nuestro plato principal fue maravilloso.",plato principal positive,21-36,"However, our main course was wonderful.",main course positive
454704,id_2,Este lugar no vale los precios.,lugar negative,5-10,This place is not worth the prices.,place negative
ADLT#8,id_2,Buena comida.,comida positive,6-12,Great food.,food positive
1655521,id_2,"La comida era muy buena, una gran oferta, y el lugar en sí era genial.",comida positive <sep> lugar positive,3-9 <sep> 47-52,"The food was very good, a great deal, and the place its self was great.",food positive <sep> place positive
1395421,id_0,¡Mi novia y yo nos topamos con este lugar animado la otra noche y lo pasamos muy bien!,lugar positive,36-41,My Girlfriend and I stumbled onto this hopping place the other night and had a great time!,place positive
535086,id_0,"¡Este es el lugar perfecto para reunirse con amigos, almorzar, cenar, tomar una copa antes o después del teatro!",lugar positive,12-17,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!",spot positive
1728733,id_5,Terminamos nuestra gran experiencia con Gulab Jamun (postre) recomendado por el camarero.,Gulab Jamun (postre) positive,40-60,We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,Gulab Jamun (dessert) positive
1730447,id_3,"La corteza es fina, los ingredientes frescos y el personal es amable.",corteza positive <sep> personal positive <sep> ingredientes positive,3-10 <sep> 50-58 <sep> 24-36,"The crust is thin, the ingredients are fresh and the staff is friendly.",crust positive <sep> staff positive <sep> ingredients positive
404464,id_2,"El plato principal era soso y pequeño, el postre no estaba inspirado.",postre negative,42-48,"The entree was bland and small, dessert was not inspired.",entree negative <sep> dessert negative
P#10,id_1,No recuerdo la última vez que comí una comida tan asquerosa en Nueva York.,comida negative,39-45,I can't remember the last time I had such gross food in New York.,food negative
1726473,id_3,¿Un restaurante tailandés sin arroz durante la cena?,restaurante tailandés negative,4-25,A Thai restaurant out of rice during dinner?,Thai restaurant negative
1387314,id_1,Esta es la primera vez que escribo una reseña para un restaurante porque la comida y el servicio fueron excelentes.,comida positive <sep> Servicio positive,76-82 <sep> 88-96,This is my first time writing a review for a restaurant because the food and service was excellent.,food positive <sep> service positive
1293334,id_4,"Por favor, sigue mi consejo, ve y prueba este lugar.",lugar positive,46-51,"Please take my advice, go and try this place.",place positive
1660047,id_4,"Hicimos propina, supongo que la modelo / camarera solo quería más y se quejó con el gerente.",camarera negative,41-49,"We did tip, I guess the model/waitress just wanted more and complained to the manager.",waitress negative
485966,id_3,No probé el caviar pero probé su ensalada de salmón y cangrejo (están todos buenos),salmón positive,45-51,I did not try the caviar but I tried their salmon and crab salad (they are all good),salmon positive <sep> crab salad positive
