review_id,sentences_ids,sentences_texts,sentences_opinions,texts_trans,opinions_trans
2535,836,The AC power port becomes loose over time,AC power port negative,Порт питания переменного тока со временем отключается.,Порт питания переменного тока negative
1055,2747,"Plain and simple, it(laptop) runs great and loads fast.",runs positive <sep> loads positive,"Простой и понятный, он (ноутбук) отлично работает и быстро загружается.",бежит positive <sep> грузы positive
1757,279,The MacBook is way too overpriced for something so simple and chaotic.,overpriced negative,MacBook слишком дорогой для чего-то такого простого и хаотичного.,завышенная цена negative
610,809,DO NOT BUY GATEWAY COMPUTERS THEY ARE JUNK AND THE WARRANTY COMPANY IS HORRIBLE.,WARRANTY COMPANY negative,"НЕ ПОКУПАЙТЕ КОМПЬЮТЕРЫ GATEWAY, ОНИ ЯВЛЯЮТСЯ УЖАСОМ, И ГАРАНТИЙНАЯ КОМПАНИЯ УЖАСНА.",ГАРАНТИЯ КОМПАНИИ negative
89,460,Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running.,charger negative <sep> hardware negative,"Затем, примерно через 4 месяца, зарядное устройство перестало работать, поэтому я был вынужден пойти и купить новое оборудование, чтобы этот компьютер продолжал работать.",зарядное устройство negative <sep> аппаратное обеспечение negative
1399,1436,"I have Vista, so I am unable to install and uninstall  some programs.",Vista negative <sep> programs negative <sep> install negative <sep> uninstall negative,"У меня Vista, поэтому я не могу устанавливать и удалять некоторые программы.",Vista negative <sep> программы negative <sep> установить negative <sep> удалить negative
1870,2631,"Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.",surfing positive,"Куплен для разработки, но теперь он превратился в мой повседневный ноутбук, а также для серфинга, электронной почты и т. Д.",серфинг positive
2424,27,The ease of set up was terrific.,set up positive,Простота настройки была потрясающей.,настраивать positive
226,911,"no complaints with their desktop, and maybe because it just sits on your desktop, and you don't carry it around, which could jar the hard drive, or the motherboard.",hard drive neutral <sep> motherboard neutral,"никаких жалоб на их рабочий стол, и, возможно, потому, что он просто сидит на вашем рабочем столе, и вы не носите его с собой, что может вызвать сотрясение жесткого диска или материнской платы.",жесткий диск neutral <sep> материнская плата neutral
141,331,"It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.",battery life positive <sep> battery life positive <sep> gaming neutral <sep> movie playing neutral <sep> web browsing neutral <sep> word editing neutral,"Он имеет 10 часов автономной работы, когда вы просматриваете веб-страницы и редактируете слова, что делает его идеальным для класса или офиса, а с точки зрения игр и просмотра фильмов у него будет время автономной работы чуть более 5 часов.",срок службы батареи positive <sep> срок службы батареи positive <sep> игра neutral <sep> фильм играет neutral <sep> просмотр веб-страниц neutral <sep> редактирование слов neutral
2831,1048,"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",Bluetooth neutral <sep> Fingerprint Reader neutral <sep> screen positive <sep> Mic positive <sep> Dual touchpad mode positive <sep> USB ports neutral <sep> Webcam positive <sep> use positive <sep> Runs positive,"-Bluetooth (2.1), считыватель отпечатков пальцев, полный экран 1920x1080 -Встроенный микрофон / веб-камера * -Двойной режим сенсорной панели интересен и прост в использовании -5 USB-портов -Работает около 38-41C в режиме ожидания, до 65 (для меня) на ",блютуз neutral <sep> Считыватель отпечатков пальцев neutral <sep> экран positive <sep> Микрофон positive <sep> Режим двойной сенсорной панели positive <sep> USB-порты neutral <sep> Вебкамера positive <sep> использовать positive <sep> Бежит positive
1788,100,"I had of course bought a 3 year warranty, so I sent it in to be replaced and (almost 2 months later) the dv4 is what the sent me as a replacement.","3 year warranty, neutral","У меня, конечно, была трехлетняя гарантия, поэтому я отправил ее на замену, и (почти 2 месяца спустя) dv4 - это то, что мне прислали в качестве замены.","Гарантия 3 года, neutral"
2295,2350,I'm learning the finger options for the mousepad that allow for quicker browsing of web pages.,mousepad positive <sep> browsing positive,"Я изучаю параметры пальцев для коврика для мыши, которые позволяют быстрее просматривать веб-страницы.",коврик для мыши positive <sep> browsing positive
12,917," One night I turned the freaking thing off after using it, the next day I turn it on, no GUI, screen all dark, power light steady, hard drive light steady and not flashing as it usually does.",GUI negative <sep> screen negative <sep> power light neutral <sep> hard drive ligh negative,"Однажды ночью я выключил эту чертову штуку после ее использования, на следующий день я включил ее, никакого графического интерфейса, экран полностью темный, индикатор питания горит постоянно, индикатор жесткого диска горит постоянно и не мигает, как обычно.",GUI negative <sep> экран negative <sep> свет питания neutral <sep> свет жесткого диска negative
971,140,I bought this laptop and found its TAB is not functioning.,TAB negative,"Я купил этот ноутбук и обнаружил, что его вкладка не работает.",ВКЛАДКА negative
1853,1534,"I have had another Mac, but it got slow due to an older operating system.",operating system negative,"У меня был другой Mac, но он стал медленным из-за более старой операционной системы.",операционная система negative
728,1580,A great computer for light home use and business use.,home use positive <sep> business use positive,Отличный компьютер для легкого домашнего использования и использования в бизнесе.,домашнее использование positive <sep> деловое использование positive
1083,2246,"It has many great programs, such as ILife, iPhotos and others.",programs positive <sep> ILife positive <sep> iPhotos positive,"В нем много отличных программ, таких как ILife, iPhotos и другие.",программы positive <sep> Я жизнь positive <sep> iPhotos positive
778,1143,"  Long story short, since I experience so many problems with my laptop every since I bought it from day one, I didn't ask for a new laptop or a refund of what I pay for a crapy laptop, but just an extension of my laptop warranty for another year, they made a big deal of out that and after so many calls and complaints about their products and services, they finally gave in.",warranty neutral,"Короче говоря, поскольку я испытываю так много проблем с моим ноутбуком каждый раз с момента его покупки с первого дня, я не просил новый ноутбук или возмещение того, что я плачу за дрянной ноутбук, а просто расширение моего ноутбука ",гарантия neutral
1861,2890,LOVE THIS LAPTOP WONDERFUL PRICE FOR WHAT YOU GET!,PRICE positive,"ПОЛЮБИТЕ ЭТОТ НОУТБУК ЗАМЕЧАТЕЛЬНУЮ ЦЕНУ ЗА ТО, ЧТО ВЫ ПОЛУЧАЕТЕ!",ЦЕНА positive
1775,2182,They are by far the easiest systems to actually learn about computers with.,systems positive,"Это, безусловно, самые простые системы для изучения компьютеров.",системы positive
751,1370,"When we bought our new HP comouter in Dec. of 2008, we wanted Windows XP, but were told it would cost an extra $159, so we went with Vista.",Vista neutral,"Когда мы купили наш новый компьютер HP в декабре 2008 года, мы хотели Windows XP, но нам сказали, что это будет стоить дополнительно 159 долларов, поэтому мы выбрали Vista.",Vista neutral
2429,2935,The battery life is probably an hour at best.,battery life negative,Время автономной работы составляет в лучшем случае час.,срок службы батареи negative
2558,2084,"If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.",Win 7 positive <sep> 2GB stick of memory positive,"Если вам нужно немного больше настраиваемых возможностей, потратите несколько долларов и обновитесь до одной из более надежных версий Win 7 и возьмите карту памяти на 2 ГБ, чтобы немного оживить все это.",Победа 7 positive <sep> 2 ГБ памяти positive
2195,575,"I work in film editing and post production, so I need a laptop that not only has power, but memory and speed as well.",power neutral <sep> memory neutral <sep> speed neutral,"Я занимаюсь монтажом фильмов и пост-продакшн, поэтому мне нужен ноутбук, у которого есть не только мощность, но также память и скорость.",власть neutral <sep> объем памяти neutral <sep> скорость neutral
370,569,But the screen size is not that bad for email and web browsing.,screen size positive <sep> web browsing neutral,Но размер экрана не так уж плох для электронной почты и просмотра веб-страниц.,Размер экрана positive <sep> просмотр веб-страниц neutral
1259,2159,The battery life is also relatively good.,battery life positive,Время автономной работы также относительно хорошее.,срок службы батареи positive
1338,1015,The Computer itself is a good product but the repair depot stinks.,repair depot negative,"Компьютер сам по себе хороший продукт, но в ремонтной мастерской воняет.",ремонтная база negative
1754,1746,"Screen, keyboard, and mouse: If you cant see yourself spending the extra money to jump up to a Mac the beautiful screen, responsive island backlit keyboard, and fun multi-touch mouse is worth the extra money to me alone.",Screen neutral <sep> keyboard neutral <sep> screen positive <sep> island backlit keyboard positive <sep> multi-touch mouse positive <sep> mouse neutral,"Экран, клавиатура и мышь: если вы не видите, что тратите лишние деньги, чтобы вскочить на Mac, красивый экран, отзывчивая островная клавиатура с подсветкой и забавная мышь с мультитачем окупаются только мне.",Экран neutral <sep> клавиатура neutral <sep> экран positive <sep> островная клавиатура с подсветкой positive <sep> мультисенсорная мышь positive <sep> мышь neutral
2021,440,"I love its solid build, light wt and excellent battery life (for now).",build positive <sep> wt positive <sep> battery life positive,"Мне нравится его прочная конструкция, легкий вес и отличное время автономной работы (на данный момент).",строить positive <sep> вес positive <sep> срок службы батареи positive
1375,1430,"I am not much of a computer techie, so I can understand some of the internal problems, though I do have trend micro as an antiviral program.",trend micro neutral <sep> antiviral program neutral,"Я не особо разбираюсь в компьютерных технологиях, поэтому могу разобраться в некоторых внутренних проблемах, хотя у меня есть тренд микро как антивирусная программа.",тренд микро neutral <sep> антивирусная программа neutral
2604,1070,"Also, I issued a replacement RMA for a few dead pixels in the upper zone of the screen, which is noticable to me.",screen negative,"Также выдал замену RMA на несколько битых пикселей в верхней зоне экрана, что мне заметно.",экран negative
1470,2727,Tried to make a recovey disk wouldnt get passed the first recovery disk.,recovey disk negative <sep> recovery disk negative,"Пытался сделать восстановительный диск, но не прошел первый восстановительный диск.",восстановить диск negative <sep> диск восстановления negative
651,1696,The size is perfect and I do not recomend anything bigger except for any person who can exceed the limited space it gives you.,size positive <sep> space negative,"Размер идеален, и я не рекомендую ничего большего, кроме тех, кто может превысить ограниченное пространство, которое он вам дает.",размер positive <sep> Космос negative
2895,719,"It is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.",keyboard positive <sep> weight positive <sep> use positive,"Он прост в использовании, его клавиатура легко вмещает большие руки, а вес фантастический.",клавиатура positive <sep> масса positive <sep> использовать positive
674,832,"  My opinion of Sony has been dropping as fast as the stock market, given their horrible support, but this machine just caused another plunge.",support negative,"Мое мнение о Sony падало так же быстро, как и фондовый рынок, учитывая их ужасную поддержку, но эта машина просто вызвала еще одно падение.",служба поддержки negative
2920,1845,  even though I had the receipt in front of me proving it still had 2 months left on the warranty.,warranty negative,"несмотря на то, что передо мной была квитанция, подтверждающая, что до конца гарантии осталось 2 месяца.",гарантия negative
462,1338,The brand is tarnished in my heart.,brand negative,Бренд запятнан в моем сердце.,марка negative
2628,2526,"Besides the great look, it is a great machine.",look positive,"Помимо великолепного внешнего вида, это отличная машина.",Смотреть positive
1031,452,"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",size positive <sep> screen positive <sep> Windows neutral <sep> Linux neutral,"(До этого я был пользователем Windows / Linux). Мне нравится размер, потому что экран достаточно большой для того, для чего я его использую (Интернет, иллюстрации), и все же он достаточно мал, чтобы быть достаточно портативным.",размер positive <sep> экран positive <sep> Окна neutral <sep> Linux neutral
319,392,I custom ordered the machine from HP and could NOT understand the techie due to his accent.,techie negative,Я заказал машину в HP и НЕ мог понять техника из-за его акцента.,технарь negative
1856,3065,"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",features positive <sep> budget positive,"Мне приятно иметь ноутбуки более высокого класса, но это соответствует моему бюджету и функциям, которые мне нужны.",Особенности positive <sep> бюджет positive
1160,1420, Then after paying for it to be examined I was told it was same problem cited on website but I'd have to pay anyways since it was past warrenty.,warrenty negative,"Затем, заплатив за его обследование, мне сказали, что это та же проблема, о которой говорилось на веб-сайте, но мне все равно придется заплатить, так как гарантия уже истекла.",гарантия negative
709,3047,"(Beware, their staff could send you back making you feel that only they know what a computer is.",staff negative,"(Остерегайтесь, их сотрудники могут отправить вас обратно, заставив вас почувствовать, что только они знают, что такое компьютер.",сотрудники negative
2364,1747,Downfalls: sharp edges.,edges negative,Недостатки: острые углы.,края negative
2174,1717,( The iBook backup also uses a firewire connection).,iBook backup neutral <sep> firewire connectio neutral,(Резервная копия iBook также использует соединение FireWire).,резервное копирование iBook neutral <sep> Firewire Connectio neutral
448,309,Since I've had this computer I've only used the trackpad because it is so nice and smooth.,trackpad positive,"Поскольку у меня был этот компьютер, я использовал только трекпад, потому что он такой красивый и гладкий.",трекпад positive
1243,1349,"They say it could be the motherboard again, but Dell",motherboard negative,"Говорят, это опять может быть материнская плата, но Dell",материнская плата negative
137,1186,"And if you do a lot of writing, editing is a problem since there is no  forward delete  key.",delete  key negative <sep> editing negative,"А если вы много пишете, редактирование становится проблемой, поскольку нет клавиши прямого удаления.",удалить ключ negative <sep> редактирование negative
2696,1926,Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,Windows neutral <sep> Warrenty neutral <sep> agents negative,"Опять же, в феврале мой компьютер полностью отказал до такой степени, что он не мог загрузить Windows, поэтому я связался с Acer, чтобы исправить это через мою Warrenty, и потребовалось около 3 дней, борясь по телефону с агентами, и казалось, что НИ ОДИН из них не говорил по-английски.",Окна neutral <sep> Warrenty neutral <sep> агенты negative
2204,982,"  Then I've fixed the DC jack (inside the unit), rewired the DC jack to the OUTside of the laptop, replaced the power brick.",DC jack neutral <sep> DC jack neutral <sep> power brick neutral,"Затем я установил разъем постоянного тока (внутри устройства), перемонтировал разъем постоянного тока на ВНЕШНЮЮ сторону ноутбука, заменил блок питания.",Разъем постоянного тока neutral <sep> Разъем постоянного тока neutral <sep> силовой кирпич neutral
932,1283,"However, my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the LCD).",hinge negative <sep> LCD neutral,"Однако моя девушка заметила, что шарнир нетбука немного болтается (при открытии или закрытии ЖК-дисплея).",петля negative <sep> ЖК-дисплей neutral
2277,1716,There was a little difficulty doing the migration as the firewire cable system can't be used with the iBook.,firewire cable system negative <sep> iBook neutral,"При миграции возникли небольшие трудности, поскольку кабельная система Firewire не может использоваться с iBook.",кабельная система firewire negative <sep> iBook neutral
2119,2203,Thank you Best Buy for putting my computer together and installing my first software - you guys were GREAT too!,software neutral,"Спасибо, Best Buy, за то, что собрали мой компьютер и установили мое первое программное обеспечение - вы, ребята, тоже были ОТЛИЧНЫМИ!",программное обеспечение neutral
2358,909,"Apparently under the screen there are 2 little screws and when the screen gets moved back and forth, they come loose.",screen neutral <sep> screen neutral,"Судя по всему, под экраном есть 2 винтика, и при движении экрана вперед-назад они откручиваются.",экран neutral <sep> экран neutral
2097,2279,The sheer power and flexibility makes the MacBook Pro a must have for any techie!,power positive <sep> flexibility positive,Исключительная мощность и гибкость делают MacBook Pro незаменимым помощником для любого техника!,власть positive <sep> гибкость positive
1319,938,"  Now, as easy as it is to use, and I do think it is a great STARTER laptop.",use positive,"Теперь он настолько прост в использовании, что я считаю его отличным ноутбуком STARTER.",использовать positive
78,1433,Nightly my computer defrags itself and runs a virus scan.,virus scan neutral,Каждую ночь мой компьютер дефрагментирует и выполняет проверку на вирусы.,Сканирование на вирусы neutral
2667,1647,And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,ram positive <sep> performance positive <sep> surf the web positive,"И барана (то, что делает его быстрее) поставляется с 2 гигабайтами для высокой производительности, чтобы обрабатывать больше вещей одновременно и просматривать веб-страницы намного быстрее, чем раньше.",баран positive <sep> представление positive <sep> лазать в интернете positive
2147,1467,"For me, keys were starting to get stuck and wouldn't type very well.",keys negative,Для меня клавиши начинали застревать и печатать не очень хорошо.,ключи negative
1090,302,I highly recommend this laptop to anybody that wants great performance from a laptop and would like to relax and not become enraged cursing the gods about to throw your laptop out the door.,performance positive,"Я настоятельно рекомендую этот ноутбук всем, кто хочет отличной производительности от ноутбука и хотел бы расслабиться и не приходить в ярость, проклиная богов, собирающихся выбросить ваш ноутбук за дверь.",представление positive
2703,2417,Even though the computer is larger they did not make the keyboard larger.,keyboard negative,"Несмотря на то, что компьютер больше, клавиатура не стала больше.",клавиатура negative
2035,2725,Sound card is limited though.,Sound card negative,Однако звуковая карта ограничена.,Звуковая карта negative
1674,1613,"Also, macbooks come with much more features which are so cool!",features positive,"Кроме того, у MacBook гораздо больше функций, которые так круты!",Особенности positive
1405,3077,For those that care about noise this thing doesn't really make any;,noise positive,"Для тех, кто заботится о шуме, эта штука ничего не производит;",шум positive
1207,1968,Sure it has the one touch keys but that was the best feature of the computer.,one touch keys positive,"Конечно, у него есть клавиши в одно касание, но это была лучшая особенность компьютера.",клавиши в одно касание positive
2890,315,I would recommend this laptop to anyone looking to get a new laptop who is willing to spend a little more money to get great quality!,quality positive,"Я бы порекомендовал этот ноутбук всем, кто хочет получить новый ноутбук, кто готов потратить немного больше денег, чтобы получить отличное качество!",качественный positive
958,391,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",memory neutral <sep> 17-inch screen neutral <sep> DVD positive <sep> CD burners positive,"Я заплатил за дополнительную память и 17-дюймовый экран, а также за топовые устройства записи DVD и CD.",объем памяти neutral <sep> 17-дюймовый экран neutral <sep> DVD positive <sep> Записывающие устройства для компакт-дисков positive
2526,2625,The resolution on the screen is almost pure HD.,resolution on the screen positive,Разрешение экрана практически чистое HD.,разрешение на экране positive
2413,1803,"My friend just had to replace his entire motherboard, so did my wife, and it looks like I will have to as well.",motherboard negative,"Моему другу просто пришлось заменить всю свою материнскую плату, как и моей жене, и, похоже, мне тоже придется это сделать.",материнская плата negative
523,2649,"The processor screams, and because of the unique way that Apple OSX 16 functions, most of the graphics are routed through the hardware rather than the software.",processor positive <sep> OSX 16 positive <sep> graphics positive <sep> hardware neutral <sep> software neutral,"Процессор кричит, и из-за уникального способа работы Apple OSX 16 большая часть графики направляется через оборудование, а не через программное обеспечение.",процессор positive <sep> OSX 16 positive <sep> графика positive <sep> аппаратное обеспечение neutral <sep> программное обеспечение neutral
2991,2140,"All apple associates are always wiling to help you out with anything, no matter when you purchased the computer and how many years passed.",apple associates positive,"Все сотрудники Apple всегда готовы помочь вам в чем угодно, независимо от того, когда вы купили компьютер и сколько лет прошло.",Apple Associates positive
2788,2097,For me I was lucky and a local store was selling them for $2000 off and Best Buy matched their price so I was able to buy one for under $1000,price positive,"Мне повезло, местный магазин продавал их со скидкой 2000 долларов, а Best Buy соответствовала их цене, так что я смог купить один по цене менее 1000 долларов.",цена positive
951,851,"  I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad.",warrenty negative,"Многие говорили мне, что это отличный компьютер, но у нас есть один из них, и он отлично работал в течение одного года, и как только истекла гарантия, стало совсем плохо.",гарантия negative
1938,113,"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",screen negative <sep> screen negative <sep> display negative,"Фактически, каким-то образом (и я никогда не открывал его) какие-то пылинки или что-то еще попали внутрь экрана и теперь постоянно там, за лицевой стороной экрана, на пути к дисплею.",экран negative <sep> экран negative <sep> отображать negative
2075,1228,The computer is currently in West Verginia doe to the method of shipping choosen by Toshiba.,shipping negative,"В настоящее время компьютер находится в Западной Верджинии способом доставки, выбранным компанией Toshiba.",перевозки negative
2582,1542,"The Windows 7 Starter is, in my opinion, a great way to think about using your netbook: basics, basics, basics.",Windows 7 Starter positive,"На мой взгляд, Windows 7 Starter - отличный способ подумать об использовании нетбука: основы, основы, основы.",Windows 7 Начальная positive
823,2500,I was taught to use Photoshop and was amazed.,Photoshop positive,"Меня научили пользоваться фотошопом, и я был поражен.",Фотошоп positive
2723,3018,The feel of this machine compared to the old MacBook is far superior.,feel positive,Ощущения от этой машины по сравнению со старым MacBook намного лучше.,Чувствовать positive
1739,1179,"First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.",Appleworks negative <sep> word processing program negative,"Во-первых, вы обнаружите, что программа обработки текстов, известная как Appleworks, редко переводится идеально на чьем-либо компьютере, если переводится вообще.",Appleworks negative <sep> программа для обработки текстов negative
80,2462,It's just as fast with one program open as it is with sixteen open.,program neutral,"Это так же быстро с одной открытой программой, как с шестнадцатью открытыми.",программа neutral
614,2128,I liked the aluminum body.,aluminum body positive,Мне понравился алюминиевый корпус.,алюминиевый корпус positive
1428,2705,Registration/1st use is easy.,use positive,Регистрация / 1-е использование - это просто.,использовать positive
2951,2318,Wonderful zooming.,zooming positive,Замечательное масштабирование.,масштабирование positive
250,526,It caught a virus that completely wiped out my hard drive in a matter of hours.,hard drive negative,"Он поймал вирус, который полностью уничтожил мой жесткий диск за считанные часы.",жесткий диск negative
770,1063,"Wireless has not been a issue for me, like some others have meantioned.",Wireless positive,"Беспроводная связь не была для меня проблемой, как говорили некоторые другие.",Беспроводной positive
2541,2952,"There are no gold key numbers too intall programs, you must use the serial numbers that it does not accept and then things are limited as far a working because they are only good for a short time.",programs negative,"Во всех программах нет золотых номеров ключей, вы должны использовать серийные номера, которые он не принимает, и тогда все будет ограничено, поскольку они работают только в течение короткого времени.",программы negative
1828,1810,"The minute you fire it up it's all good, very easy user interface.",user interface positive,"Как только вы его запустите, все будет хорошо, очень простой пользовательский интерфейс.",пользовательский интерфейс positive
2306,657,"It bluescreened on me without any warning, running simply basic Chrome.",Chrome negative,"Он показался мне синим без какого-либо предупреждения, запустив простой базовый Chrome.",Хром negative
88,2050,"The system it comes with does not work properly, so when trying to fix the problems with it it started not working at all.",system negative,"Система, с которой он поставляется, не работает должным образом, поэтому при попытке исправить проблемы с ним он вообще не работал.",система negative
2626,2208,I especially like the backlit keyboard.,backlit keyboard positive,Особенно мне нравится клавиатура с подсветкой.,клавиатура с подсветкой positive
434,128,"this is my second one and the same problem, bad video card  unreliable overall, this will be my second time returning this laptop back to best buy.",video card negative,"это моя вторая такая же проблема, плохая видеокарта, в целом ненадежная, это будет мой второй раз, когда я верну этот ноутбук обратно в лучшую сторону.",видеокарта negative
2226,2975,The only bad thing about it is they give you the worst batteries possible.,batteries negative,"Единственная плохая вещь в том, что они дают вам худшие из возможных батарей.",батарейки negative
2615,2792,"The only thing I don't understand is that the resolution of the screen isn't high enough for some pages, such as Yahoo!Mail.",resolution of the screen negative,"Единственное, чего я не понимаю, это то, что разрешение экрана недостаточно высокое для некоторых страниц, таких как Yahoo! Mail.",разрешение экрана negative
1234,2707,"Would like more trendy, high tech features.",features negative,"Хотелось бы больше модных, высокотехнологичных функций.",Особенности negative
952,1008,Ive had to call tech support many times.,tech support neutral,Мне приходилось много раз звонить в техподдержку.,техническая поддержка neutral
555,151,The keyboard is top notch.,keyboard positive,Клавиатура на высшем уровне.,клавиатура positive
1842,1391,the mouse pad and buttons are the worst i've ever seen.,mouse pad negative <sep> buttons negative,"коврик для мыши и кнопки - худшие из тех, что я когда-либо видел.",коврик для мыши negative <sep> кнопки negative
295,311,"The display is incredibly bright, much brighter than my PowerBook and very crisp.",display positive,"Дисплей невероятно яркий, намного ярче, чем у моего PowerBook, и очень четкий.",отображать positive
1146,2243,It's wonderful for computer gaming.,gaming positive,Это замечательно для компьютерных игр.,игра positive
2523,1163,"After numerous calls to Applecare tech support, I was directed to send in my computer;",Applecare tech support negative,После многочисленных звонков в службу технической поддержки Applecare меня попросили прислать свой компьютер;,Техническая поддержка Applecare negative
2599,2393,"I love the size, keyboard, the functions.",size positive <sep> keyboard positive <sep> functions positive,"Мне нравится размер, клавиатура, функции.",размер positive <sep> клавиатура positive <sep> функции positive
1876,329,"I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).",expense negative,"Я знаю, что все думают, что Mac переоценены и переоценены, но как только вы преодолеете первоначальные расходы, вы обнаружите, что они стоят каждого пенни (кроме того, всегда есть план финансирования, который предлагает Best Buy).",расход negative
789,2993,It has good speed and plenty of hard drive space.,speed positive <sep> hard drive space positive,У него хорошая скорость и много места на жестком диске.,скорость positive <sep> место на жестком диске positive
2594,2880,So we exchanged it for the same on and after 2 hours it didn't work.,work negative,"Мы обменяли его на такой же, и через 2 часа он не работал.",Работа negative
311,2185,"High price tag, however.",price tag negative,Однако высокая цена.,ценник negative
1645,2386,I don't understand why only Windows 7 Starter is included.,Windows 7 Starter negative,"Я не понимаю, почему включена только Windows 7 Starter.",Windows 7 Начальная negative
2945,2332,"It is a REAL touchpad, not the toy I saw in other brands.",touchpad positive,"Это НАСТОЯЩАЯ сенсорная панель, а не игрушка, которую я видел у других брендов.",тачпад positive
1998,2420,They are about the same size keys.,keys neutral,Они примерно одинакового размера.,ключи neutral
762,842,"I'm still within the one year warranty but the repair ""depot""  has deemed that this time it was caused by physical abuse and is not  covered.","warranty negative <sep> repair ""depot"" negative","У меня все еще действует гарантия сроком на один год, но ремонтная «мастерская» сочла, что на этот раз причиной было физическое насилие, и на нее не распространяется действие гарантии.","гарантия negative <sep> ремонт ""депо"" negative"
995,2469,This MacBook is an outstanding product with great value.,value positive,Этот MacBook - выдающийся продукт с большой ценой.,ценить positive
1471,2791,"Most everything is fine with this machine: speed, capacity, build.",speed positive <sep> capacity positive <sep> build positive,"У этой машины почти все хорошо: скорость, мощность, сборка.",скорость positive <sep> емкость positive <sep> строить positive
3019,1049,"Can't close the 2nd HDD bay since there are brackets you have to break off (even then, it still doesn't shut) That could be a major flaw for the dual HDD user.",HDD bay negative,"Невозможно закрыть второй отсек жесткого диска, так как есть скобы, которые вам нужно отломать (даже в этом случае он все еще не закрывается). Это может быть серьезным недостатком для пользователя с двумя жесткими дисками.",Отсек для жесткого диска negative
1212,1983,"At first, the computer seemed a great deal--seemingly high-end specs for a low, low price.",specs positive <sep> price positive,"Сначала компьютер казался отличным - казалось бы, высококлассные характеристики по невысокой цене.",спецификации positive <sep> цена positive
998,1088,A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,BATTERY negative <sep> SERVICE negative,"ВТОРАЯ ПРОБЛЕМА связана с аккумулятором, который, как было объявлено, имеет срок хранения 11 часов, но при полной зарядке показывает только 7 часов работы.",АККУМУЛЯТОР negative <sep> УСЛУГА negative
