review_id,sentences_ids,sentences_texts,sentences_opinions,opinions_pos,sentences_texts_org,sentences_opinions_org
1014458,id_2,"Утиное конфи всегда восхитительно, а террин из фуа-гра с инжиром был необычным.",террин из фуа-гра с инжиром positive,37-64,The duck confit is always amazing and the foie gras terrine with figs was out of this world.,foie gras terrine with figs positive <sep> duck confit positive
1328078,id_3,"салаты вкусные, освежающие и очень острые.",салаты positive,0-6,"the salads are delicious, both refreshing and very spicy.",salads positive
1586174,id_2,"не уверен, почему этот ресторан получил такую ​​высокую оценку.",ресторан negative,23-31,not sure why this restaurant would be rated that highly.,restaurant negative
BFC#7,id_0,Великолепная еда - если вас не пугает персонал в передней части дома -,еда positive,13-16,Fabulous food - if the front of house staff don't put you off –,food positive <sep> front of house staff negative
ADLT#3,id_1,В меню все отлично.,меню positive,2-6,Everything on the menu is great.,menu positive
630914,id_0,Еда была действительно ужасной.,еда negative,0-3,The food was actually aweful.,food negative
1253117,id_1,"Пицца восхитительна - они используют свежую моцареллу вместо дешевого замороженного тертого сыра, который обычно бывает в большинстве пиццерий.",пицца positive,0-5,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",pizza positive <sep> fresh mozzarella positive
513395,id_1,"Их рогалики хороши, но они немного пережарены, и на самом деле это не ""особый"" опыт.",рогалики negative,3-11,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",bagels negative
447697,id_0,Отличный опыт суши.,суши positive,14-18,Great sushi experience.,sushi positive
470488,id_1,Суп для удона представлял собой соевый соус и воду.,суп для удона negative,0-13,The soup for the udon was soy sauce and water.,soup for the udon negative
TFS#5,id_21,"Я прочитал отзывы, которые назвали ресторан слишком дорогим, и подумал про себя, но, может быть, оно того стоит.",ресторан negative,35-43,"I read reviews that called the restaurant too expensive and I thought to myself, but may be it is worth it.",restaurant negative
1448587,id_1,"Меню очень ограниченное - я думаю, мы насчитали 4 или 5 блюд.",меню negative,0-4,The menu is very limited - i think we counted 4 or 5 entrees.,menu negative
1014458,id_0,"Я ел в Сауле много раз, еда всегда была неизменно, невероятно вкусной.",еда positive,24-27,"I have eaten at Saul, many times, the food is always consistently, outrageously good.",food positive
P#9,id_5,"quacamole в pacifico вкусный, как крылышки с чиммичури.",Quacamole positive <sep> крылышки с чиммичури positive,0-9 <sep> 34-54,"quacamole at pacifico is yummy, as are the wings with chimmichuri.",quacamole positive <sep> wings with chimmichuri positive
1506491,id_5,"Спасибо, Эмилио.",Эмилио positive,9-15,Thank You Emilio.,Emilio positive
1413697,id_3,Я настоятельно рекомендую всем попробовать это место.,место positive,47-52,I highly recommend to anyone to give this place a try.,place positive
P#1,id_0,Худшее место на улице Смит в Бруклине,МЕСТО negative,7-12,WORST PLACE ON SMITH STREET IN BROOKLYN,PLACE negative
1131595,id_0,Это место невероятно крошечное.,место negative,4-9,This place is incredibly tiny.,place negative
ADLT#6,id_2,"Еда и обслуживание были хорошими, однако метрдотель был невероятно неприветливым и высокомерным.",еда positive <sep> метрдотель negative,0-3 <sep> 41-51,"The food and service were fine, however the maitre-D was incredibly unwelcoming and arrogant.",food positive <sep> service positive <sep> maitre-D negative
507755,id_2,Наконец-то надежный китайский ресторан!,китайский ресторан positive,20-38,Finally a reliable Chinese restaurant!,Chinese restaurant positive
WE#1,id_3,"Хлеб был черствым, салат был пуст и завышен.",хлеб negative <sep> салат negative,0-4 <sep> 19-24,"The bread was stale, the salad was overpriced and empty.",bread negative <sep> salad negative
P#10,id_0,Полная еда - Вау-,еда negative,7-10,Gross food – Wow-,food negative
TR#5,id_4,Основное блюдо тоже было очень хорошим.,основное блюдо positive,0-14,The main entree was also very good.,main entree positive
1318537,id_0,"свежий ресторан был восхитительным ........ еда была восхитительной и, конечно, свежей.",свежий ресторан positive <sep> еда positive,0-15 <sep> 44-47,fresh restaurant was amazing........ food was delicious and of course fresh.,fresh restaurant positive <sep> food positive
957145,id_4,Мне нравится это место!,МЕСТО positive,17-22,I lOVE THIS PLACE!,PLACE positive
1561259,id_2,"Хозяйка и официантка были невероятно грубыми и сделали все возможное, чтобы нас выгнать.",хозяйка negative <sep> официантка negative,0-7 <sep> 10-20,The hostess and the waitress were incredibly rude and did everything they could to rush us out.,hostess negative <sep> waitress negative
1347423,id_0,Я недавно ходил в этот ресторан с коллегами пообедать и замечательно провел время.,ресторан positive,23-31,I recently went to this restaurant with some co-workers for lunch and had an amazing time.,restaurant positive
610611,id_0,"Я был в сапфире дважды, и оба раза еда была хорошей, если не хорошей.",еда positive,35-38,"i've been to sapphire twice and both times the food was fine, if not good.",food positive
BFC#7,id_3,"Каждый раз, когда мы были, персонал дома (не официанты - они фантастические, но люди, которые приветствуют и усаживают вас) был для нас настолько отвратительным, что если бы не исключительные рыбные блюда, я бы никогда не вернулся. ",официанты positive,45-54,"Each time we've been, the front of house staff (not the waiters - they're fantastic - but the people who greet and seat you) has been so hideous to us that were it not for the exceptional fish dishes I would never return.",waiters positive <sep> front of house staff negative <sep> fish dishes positive
1338124,id_0,Это действительно хорошие недорогие суши.,суши positive,36-40,"This is some really good, inexpensive sushi.",sushi positive
1347423,id_1,"Персонал был любезным, еда была очень вкусной, и место прекрасное.",еда positive <sep> место positive,23-26 <sep> 49-54,"The staff was accomodating, the food was absolutely delicious and the place is lovely.",staff positive <sep> food positive <sep> place positive
496132,id_3,Еда отличная!,еда positive,0-3,The food is excellent!,food positive
TM#6,id_1,В этом месте есть отличная индийская китайская еда.,индийская китайская еда positive,27-50,This place has great indian chinese food.,indian chinese food positive
470488,id_4,"Кроме того, в рисе не было приправ, поэтому суши были пресными и отвратительными.",рис negative <sep> суши negative,14-17 <sep> 44-48,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",rice negative <sep> sushi negative
TM#4,id_3,"Изначально моя мама познакомила меня с этим местом, но даже она (будучи индийкой) считает, что еда может быть чересчур острой и слишком жирной.",еда negative,95-98,"My mom originally introduced me to this place, but even she (being Indian) feels the food can be somewhat over the top spicy and far too oily.",food negative
1655504,id_0,"Посещали ино уже несколько лет, и еда остается отличной.",еда positive,34-37,Have frequented 'ino for several years and the food remains excellent.,food positive
CLF#7,id_4,Я полностью рекомендую Casa La Femme для любого особого случая и ДЕЙСТВИТЕЛЬНО произвести впечатление на вашу дату.,Casa La Femme positive,23-36,I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.,Casa La Femme positive
746254,id_0,"Мы сели на улице, и официант пролил красное вино и горячий чай на меня и мою подругу.",официант negative,20-28,We were seated outside and the waiter spilled red wine and hot tea on myself and my date.,waiter negative
682250,id_0,"Был здесь вчера вечером - хороший декор, хорошее обслуживание, но еда была на удивление превосходной.",декор positive <sep> еда positive,34-39 <sep> 66-69,"Went here last night - nice decor, good service, but the food was surprisingly excellent.",decor positive <sep> service positive <sep> food positive
1632445,id_4,Единственное отступление от этого ресторана - цены.,ресторан negative,34-42,The only fallback on this restaurant is the prices.,restaurant negative
1289424,id_4,Обстановка и скрытые ванные комнаты заставили вас посмеяться.,скрытые ванные комнаты positive,13-35,The place's decor and hidden bathrooms made for a good laugh.,decor positive <sep> hidden bathrooms positive
1655521,id_2,"Еда была очень хорошей, отличной, и само место было отличным.",еда positive <sep> место positive,0-3 <sep> 41-46,"The food was very good, a great deal, and the place its self was great.",food positive <sep> place positive
1649025,id_1,"Я рекомендую медузу, пьяную курицу и суповые клецки, и, конечно же, жареный синий краб.",жареный синий краб positive,68-86,"I recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",jelly fish positive <sep> drunken chicken positive <sep> soupy dumplings positive <sep> stir fry blue crab positive
1303984,id_0,Этот ресторан был сильно разрекламирован.,ресторан negative,5-13,This restaurant was way overhyped.,restaurant negative
485966,id_3,"Икру не пробовала, но попробовала их лосось и крабовый салат (все они хорошие)",лосось positive <sep> крабовый салат positive,37-43 <sep> 46-60,I did not try the caviar but I tried their salmon and crab salad (they are all good),salmon positive <sep> crab salad positive
1225162,id_1,Экзотическая еда красиво представлена ​​и вызывает восхищение в восхитительных сочетаниях.,экзотическая еда positive,0-16,The exotic food is beautifully presented and is a delight in delicious combinations.,exotic food positive
1476493,id_2,"Атмосфера была приятной, но обслуживание было не очень хорошим.",атмосфера positive,0-9,"The ambience was nice, but service wasn't so great.",ambience positive <sep> service negative
TR#5,id_2,Еда была очень вкусной.,еда positive,0-3,The food tasted very good.,food positive
FF#6,id_6,"Единственное, что упустил мой друг, это то, что когда мы сели в баре, бармен исчез.",бармен negative,70-76,The only thing that my friend left out is that when we sat down at the bar the bartender disappeared.,bartender negative
1335154,id_4,"Я не жаловался, мне очень понравилась атмосфера.",атмосфера positive,38-47,"I didn't complain, I liked the atmosphere so much.",atmosphere positive
682391,id_0,Лучшие голени над рисом и кисло-острым супом в городе!,голени над рисом positive,7-23,Best drumsticks over rice and sour spicy soup in town!,drumsticks over rice positive <sep> sour spicy soup positive
