review_id,sentences_ids,sentences_texts,sentences_opinions,opinions_pos,sentences_texts_org,sentences_opinions_org
651,1696,"Размер идеален, и я не рекомендую ничего большего, кроме тех, кто может превысить ограниченное пространство, которое он вам дает.",размер positive,0-6,The size is perfect and I do not recomend anything bigger except for any person who can exceed the limited space it gives you.,size positive <sep> space negative
2895,719,"Он прост в использовании, его клавиатура легко вмещает большие руки, а вес фантастический.",клавиатура positive,30-40,"It is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.",keyboard positive <sep> weight positive <sep> use positive
1031,452,"(До этого я был пользователем Windows / Linux). Мне нравится размер, потому что экран достаточно большой для того, для чего я его использую (Интернет, иллюстрации), и все же он достаточно мал, чтобы быть достаточно портативным.",размер positive <sep> экран positive <sep> Linux neutral,61-67 <sep> 80-85 <sep> 40-45,"(I had been a Windows/Linux user before this) I love the size because the screen is big enough for what I use it for (Internet, artwork), and yet it is small enough to be reasonably portable.",size positive <sep> screen positive <sep> Windows neutral <sep> Linux neutral
1856,3065,"Мне приятно иметь ноутбуки более высокого класса, но это соответствует моему бюджету и функциям, которые мне нужны.",бюджет positive,77-83,"I'ts nice to have the higher-end laptops, but this fits my budget and the features I need.",features positive <sep> budget positive
1160,1420,"Затем, заплатив за его обследование, мне сказали, что это та же проблема, о которой говорилось на веб-сайте, но мне все равно придется заплатить, так как гарантия уже истекла.",гарантия negative,154-162, Then after paying for it to be examined I was told it was same problem cited on website but I'd have to pay anyways since it was past warrenty.,warrenty negative
709,3047,"(Остерегайтесь, их сотрудники могут отправить вас обратно, заставив вас почувствовать, что только они знают, что такое компьютер.",сотрудники negative,19-29,"(Beware, their staff could send you back making you feel that only they know what a computer is.",staff negative
448,309,"Поскольку у меня был этот компьютер, я использовал только трекпад, потому что он такой красивый и гладкий.",трекпад positive,58-65,Since I've had this computer I've only used the trackpad because it is so nice and smooth.,trackpad positive
1243,1349,"Говорят, это опять может быть материнская плата, но Dell",материнская плата negative,30-47,"They say it could be the motherboard again, but Dell",motherboard negative
137,1186,"А если вы много пишете, редактирование становится проблемой, поскольку нет клавиши прямого удаления.",редактирование negative,24-38,"And if you do a lot of writing, editing is a problem since there is no  forward delete  key.",delete  key negative <sep> editing negative
2696,1926,"Опять же, в феврале мой компьютер полностью отказал до такой степени, что он не мог загрузить Windows, поэтому я связался с Acer, чтобы исправить это через мою Warrenty, и потребовалось около 3 дней, борясь по телефону с агентами, и казалось, что НИ ОДИН из них не говорил по-английски.",Warrenty neutral,160-168,Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,Windows neutral <sep> Warrenty neutral <sep> agents negative
2204,982,"Затем я установил разъем постоянного тока (внутри устройства), перемонтировал разъем постоянного тока на ВНЕШНЮЮ сторону ноутбука, заменил блок питания.",Разъем постоянного тока neutral <sep> Разъем постоянного тока neutral,18-41 <sep> 18-41,"  Then I've fixed the DC jack (inside the unit), rewired the DC jack to the OUTside of the laptop, replaced the power brick.",DC jack neutral <sep> DC jack neutral <sep> power brick neutral
2277,1716,"При миграции возникли небольшие трудности, поскольку кабельная система Firewire не может использоваться с iBook.",кабельная система firewire negative <sep> iBook neutral,53-79 <sep> 106-111,There was a little difficulty doing the migration as the firewire cable system can't be used with the iBook.,firewire cable system negative <sep> iBook neutral
2119,2203,"Спасибо, Best Buy, за то, что собрали мой компьютер и установили мое первое программное обеспечение - вы, ребята, тоже были ОТЛИЧНЫМИ!",программное обеспечение neutral,76-99,Thank you Best Buy for putting my computer together and installing my first software - you guys were GREAT too!,software neutral
2358,909,"Судя по всему, под экраном есть 2 винтика, и при движении экрана вперед-назад они откручиваются.",экран neutral <sep> экран neutral,19-24 <sep> 19-24,"Apparently under the screen there are 2 little screws and when the screen gets moved back and forth, they come loose.",screen neutral <sep> screen neutral
2097,2279,Исключительная мощность и гибкость делают MacBook Pro незаменимым помощником для любого техника!,гибкость positive,26-34,The sheer power and flexibility makes the MacBook Pro a must have for any techie!,power positive <sep> flexibility positive
2667,1647,"И барана (то, что делает его быстрее) поставляется с 2 гигабайтами для высокой производительности, чтобы обрабатывать больше вещей одновременно и просматривать веб-страницы намного быстрее, чем раньше.",баран positive,2-7,And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,ram positive <sep> performance positive <sep> surf the web positive
2703,2417,"Несмотря на то, что компьютер больше, клавиатура не стала больше.",клавиатура negative,38-48,Even though the computer is larger they did not make the keyboard larger.,keyboard negative
2035,2725,Однако звуковая карта ограничена.,Звуковая карта negative,7-21,Sound card is limited though.,Sound card negative
1405,3077,"Для тех, кто заботится о шуме, эта штука ничего не производит;",шум positive,25-28,For those that care about noise this thing doesn't really make any;,noise positive
1207,1968,"Конечно, у него есть клавиши в одно касание, но это была лучшая особенность компьютера.",клавиши в одно касание positive,21-43,Sure it has the one touch keys but that was the best feature of the computer.,one touch keys positive
958,391,"Я заплатил за дополнительную память и 17-дюймовый экран, а также за топовые устройства записи DVD и CD.",17-дюймовый экран neutral <sep> DVD positive,38-55 <sep> 94-97,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",memory neutral <sep> 17-inch screen neutral <sep> DVD positive <sep> CD burners positive
523,2649,"Процессор кричит, и из-за уникального способа работы Apple OSX 16 большая часть графики направляется через оборудование, а не через программное обеспечение.",процессор positive <sep> OSX 16 positive <sep> программное обеспечение neutral,0-9 <sep> 59-65 <sep> 132-155,"The processor screams, and because of the unique way that Apple OSX 16 functions, most of the graphics are routed through the hardware rather than the software.",processor positive <sep> OSX 16 positive <sep> graphics positive <sep> hardware neutral <sep> software neutral
951,851,"Многие говорили мне, что это отличный компьютер, но у нас есть один из них, и он отлично работал в течение одного года, и как только истекла гарантия, стало совсем плохо.",гарантия negative,141-149,"  I was told by many  that it was a great computer, but we got one of these, and it worked  great for one year, and as soon as the warrenty was up, then it got  really bad.",warrenty negative
1938,113,"Фактически, каким-то образом (и я никогда не открывал его) какие-то пылинки или что-то еще попали внутрь экрана и теперь постоянно там, за лицевой стороной экрана, на пути к дисплею.",экран negative <sep> экран negative,105-110 <sep> 105-110,"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",screen negative <sep> screen negative <sep> display negative
823,2500,"Меня научили пользоваться фотошопом, и я был поражен.",Фотошоп positive,26-33,I was taught to use Photoshop and was amazed.,Photoshop positive
1739,1179,"Во-первых, вы обнаружите, что программа обработки текстов, известная как Appleworks, редко переводится идеально на чьем-либо компьютере, если переводится вообще.",Appleworks negative,73-83,"First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.",Appleworks negative <sep> word processing program negative
614,2128,Мне понравился алюминиевый корпус.,алюминиевый корпус positive,15-33,I liked the aluminum body.,aluminum body positive
2951,2318,Замечательное масштабирование.,масштабирование positive,14-29,Wonderful zooming.,zooming positive
250,526,"Он поймал вирус, который полностью уничтожил мой жесткий диск за считанные часы.",жесткий диск negative,49-61,It caught a virus that completely wiped out my hard drive in a matter of hours.,hard drive negative
1828,1810,"Как только вы его запустите, все будет хорошо, очень простой пользовательский интерфейс.",пользовательский интерфейс positive,61-87,"The minute you fire it up it's all good, very easy user interface.",user interface positive
88,2050,"Система, с которой он поставляется, не работает должным образом, поэтому при попытке исправить проблемы с ним он вообще не работал.",система negative,0-7,"The system it comes with does not work properly, so when trying to fix the problems with it it started not working at all.",system negative
2626,2208,Особенно мне нравится клавиатура с подсветкой.,клавиатура с подсветкой positive,22-45,I especially like the backlit keyboard.,backlit keyboard positive
434,128,"это моя вторая такая же проблема, плохая видеокарта, в целом ненадежная, это будет мой второй раз, когда я верну этот ноутбук обратно в лучшую сторону.",видеокарта negative,41-51,"this is my second one and the same problem, bad video card  unreliable overall, this will be my second time returning this laptop back to best buy.",video card negative
2615,2792,"Единственное, чего я не понимаю, это то, что разрешение экрана недостаточно высокое для некоторых страниц, таких как Yahoo! Mail.",разрешение экрана negative,45-62,"The only thing I don't understand is that the resolution of the screen isn't high enough for some pages, such as Yahoo!Mail.",resolution of the screen negative
555,151,Клавиатура на высшем уровне.,клавиатура positive,0-10,The keyboard is top notch.,keyboard positive
1842,1391,"коврик для мыши и кнопки - худшие из тех, что я когда-либо видел.",коврик для мыши negative <sep> кнопки negative,0-15 <sep> 18-24,the mouse pad and buttons are the worst i've ever seen.,mouse pad negative <sep> buttons negative
2599,2393,"Мне нравится размер, клавиатура, функции.",размер positive <sep> клавиатура positive <sep> функции positive,13-19 <sep> 21-31 <sep> 33-40,"I love the size, keyboard, the functions.",size positive <sep> keyboard positive <sep> functions positive
1876,329,"Я знаю, что все думают, что Mac переоценены и переоценены, но как только вы преодолеете первоначальные расходы, вы обнаружите, что они стоят каждого пенни (кроме того, всегда есть план финансирования, который предлагает Best Buy).",расход negative,103-109,"I know that everyone thinks Macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that Best Buy offers).",expense negative
789,2993,У него хорошая скорость и много места на жестком диске.,скорость positive,15-23,It has good speed and plenty of hard drive space.,speed positive <sep> hard drive space positive
2594,2880,"Мы обменяли его на такой же, и через 2 часа он не работал.",Работа negative,50-56,So we exchanged it for the same on and after 2 hours it didn't work.,work negative
762,842,"У меня все еще действует гарантия сроком на один год, но ремонтная «мастерская» сочла, что на этот раз причиной было физическое насилие, и на нее не распространяется действие гарантии.",гарантия negative,25-33,"I'm still within the one year warranty but the repair ""depot""  has deemed that this time it was caused by physical abuse and is not  covered.","warranty negative <sep> repair ""depot"" negative"
1471,2791,"У этой машины почти все хорошо: скорость, мощность, сборка.",скорость positive,32-40,"Most everything is fine with this machine: speed, capacity, build.",speed positive <sep> capacity positive <sep> build positive
998,1088,"ВТОРАЯ ПРОБЛЕМА связана с аккумулятором, который, как было объявлено, имеет срок хранения 11 часов, но при полной зарядке показывает только 7 часов работы.",АККУМУЛЯТОР negative,26-37,A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,BATTERY negative <sep> SERVICE negative
2876,2808,"Шнуры, выходящие справа для питания, плюс шнуры, выходящие спереди для наушников / микрофона, плюс сетевое соединение слева, создают очень беспорядочную настройку с шнурами, идущими во всех направлениях.",Шнуры negative <sep> микрофон negative <sep> шнуры negative <sep> шнуры negative,0-5 <sep> 83-91 <sep> 0-5 <sep> 0-5,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,Cords negative <sep> power negative <sep> headphones negative <sep> mic negative <sep> network connection negative <sep> setup negative <sep> cords negative <sep> cords negative
1973,1648,"Экран этой штуки просто великолепен для просмотра видео высокого качества, фильмов и игр.",экран positive,0-5,And the screen on this thing is absolutely amazing for high quality videos and movies and gaming.,screen positive <sep> gaming positive
2813,1749,"Другое дело, что если вы используете это для создания документов, Apple не предоставляет никаких текстовых процессоров (например, работает для Windows), но iwork дешево по сравнению с офисом.",офис negative,184-188,"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",iwork positive <sep> office negative <sep> word processor negative <sep> windows neutral <sep> document creation neutral
1288,227,"Если вам нужна дополнительная информация о Mac, я предлагаю перейти на apple.com и перейти на страницу MacBook для получения дополнительной информации о приложениях.",Приложения neutral,153-163,If you want more information on macs I suggest going to apple.com and heading towards the macbook page for more information on the applications.,applications neutral
2344,624,"Они утверждают, что колл-центр все еще не работает.",колл-центр negative,20-30,They claim call center is still down.,call center negative
2486,1383,Правый динамик не работал.,правый динамик negative,0-14,The right speaker did not work.,right speaker negative
2870,1606,"Мне также не нравились громкие звуки, которые он издавал, или то, что нижняя часть компьютера сильно нагревается.",нижняя часть компьютера negative,70-93,I also did not like the loud noises it made or how the bottom of the computer would get really hot.,noises negative <sep> bottom of the computer negative
303,878,"Технический магазин, в котором я купил это, отправил его обратно ,,,,, примерно через 3 недели я получил новую или отремонтированную машину.",технический магазин negative,0-19,"The tech store I purchased this from sent it back,,,,,eventually I got a new or repaired machine approximately 3 weeks later.",tech store negative
1833,1660,"Также есть iDVD, программа, предназначенная для объединения всех ваших любимых медиафайлов - фотографий, записей, видеопроектов в одну программу, чтобы вы могли создать идеальные воспоминания для своих родителей, семьи, братьев и сестер и любого другого человека, важного в вашей жизни, который есть ",iDVD positive <sep> программа positive <sep> программа positive,11-15 <sep> 17-26 <sep> 17-26,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",iDVD positive <sep> program positive <sep> program positive
1364,1952,"Я читал в Интернете, что у некоторых пользователей были проблемы со звуком.",звук negative,68-72,I had read online that some users were having sound problems.,sound negative
879,1263,"HP заявила, что на нее не распространяется гарантия.",гарантия neutral,43-51,HP said it was out of warranty.,warranty neutral
799,2387,"Экран отличный, время автономной работы хорошее.",Экран positive,0-5,"Screen is awesome, battery life is good.",Screen positive <sep> battery life positive
1668,1850,"После этого я обратился к электронной почте в очередной напрасной помощи, чтобы заставить их признать, что гарантия все еще действительна.",гарантия neutral,107-115,After that I turned to email in my next vain help to get them to acknowledge that the warranty was still valid.,warranty neutral
845,2511,"Более крупный HD, лучшая видеокарта и более выгодное HD.",HD positive <sep> HD positive <sep> видеокарта positive,14-16 <sep> 14-16 <sep> 25-35,"Bigger HD, better graphics card, and a bid HD.",HD positive <sep> HD positive <sep> graphics card positive
2476,2867,"Он имеет простые в использовании функции и всю скорость и мощность, о которых я только мог мечтать.",скорость positive,47-55,It has easy to use features and all the speed and power I could ask for.,features positive <sep> speed positive <sep> power positive
968,980,Сначала сгорела или перегорела вилка адаптера питания.,вилка адаптера питания negative,31-53,     First it burned or fused the power adapter plug.,power adapter plug negative
1933,2736,"Требуется кабель питания и мыши для подключения сзади, а не сбоку, при работе с мышью на небольшой площади.",мышь negative,80-84,"Needs Power and Mouse Cable to Plug in back instead of side, In the way of operating a mouse in small area.",Mouse Cable negative <sep> mouse negative
2741,2301,"когда я впервые получил его, я подумал, что размер это шутка.",размер negative,44-50,when i first got it i thought the size of it was a joke.,size negative
2777,1299,"Конечно, я осмотрел другие нетбуки и убедился, что их петли более тугие, и я даже продемонстрировал разницу между моим нетбуком и другими.",петли negative,54-59,"Of course, I inspected the other netbooks and clearly their hinges are tighter and I even demonstrate the difference between my netbook and others.",hinges negative
1256,1379,"Некоторые проблемы можно решить, если вы купите новое программное обеспечение, но нет гарантии.",программное обеспечение negative,54-77,"Some problems can be fixed if you purchase new software, but there is no guarentee.",software negative
1679,2306,"в целом, я бы порекомендовал это всем и сказал бы, что если они хотят записывать свою музыку или играть в видеоигры, покупают CD-привод.",видеоигры neutral,106-115,overall i would recomend this to anybody and tell them that if they want to burn their music or play there video games to buy the cd drive.,cd drive neutral <sep> video games neutral
1522,2234,"и он поставляется с новой OSX, которая поставляется с новыми функциями, которые упрощают использование.",OSX positive,26-29,and it comes with the new OSX that comes with new features that makes the use more easy.,OSX positive <sep> features positive <sep> use positive
2606,99,"После того, как слишком много раз отправлял вещь в ремонт (служба доставки была медленной, и без ноутбука у меня не было доступа к Интернету, и, следовательно, не было возможности отслеживать его, чтобы узнать, когда я могу надеяться снова увидеть свой компьютер), ",служба доставки negative,59-74,"After way too many times sending the thing in for repairs (delivery service was slow, and without the laptop I had no access to the internet, and thus no way of tracking it to find out when I might hope to see my computer again), it finally kicked the bucket after just over 2 years.",delivery service negative
1217,1798,"И это, вероятно, объясняет, почему мой контроллер SATA уже вышел из строя в течение года после его покупки.",Контроллер SATA negative,39-54,And that probably explains why I've already had my SATA controller go bad within a year of buying it.,SATA controller negative
1378,2978,"У меня не было серьезных проблем с ноутбуком, за исключением того, что пластиковая деталь, закрывающая провода порта USB, полностью оторвалась.",пластиковая деталь negative <sep> провода порта usb neutral,71-89 <sep> 103-120,I've haven't had any major problems with the laptop except that the plastic piece that covers the usb port wires have all come off.,plastic piece negative <sep> usb port wires neutral
1444,2976,Они остаются заряженными чуть больше часа.,заряжен negative,13-20,They only stay charged a little over an hour.,charged negative
1850,2674,Один замеченный мной недостаток - это качество звука через USB.,качество звука через USB negative,38-62,One drawback I noticed was sound quality via USB.,sound quality via USB negative
2037,671,Это ноутбук хороших размеров с большой вычислительной мощностью и длительным временем автономной работы.,размер positive,20-26,This is a nicely sized laptop with lots of processing power and long battery life.,processing power positive <sep> battery life positive <sep> sized positive
241,2776,"Моя любимая часть этого компьютера - это то, что у него есть порт vga, поэтому я могу подключить его к большему экрану.",порт vga positive <sep> экран neutral,61-69 <sep> 112-117,My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen.,vga port positive <sep> screen neutral
