review_id,sentences_ids,sentences_texts,sentences_opinions,texts_trans,opinions_trans
CLF#8,id_6,The manager was rude and handled the situation extremely poorly.,manager negative,Менеджер был груб и очень плохо справился с ситуацией.,менеджер negative
1655504,id_4,Wine list is extensive without being over-priced.,Wine list positive,"Карта вин обширна, но не завышена.",Винная карта positive
475298,id_3,The location is perfect.,location positive,Расположение идеальное.,место нахождения positive
NP#3,id_6,Prices are fair across the board for both food and bev.,food positive <sep> bev positive,"Цены приемлемые как на еду, так и на закуски.",еда positive <sep> Bev positive
Y#9,id_3,"One special roll and one regular roll is enough to fill you up, but save room for dessert!",dessert positive <sep> special roll positive <sep> regular roll positive,"Одного специального ролла и одного обычного ролла хватит, чтобы насытиться, но оставьте место для десерта!",Десерт positive <sep> специальный ролл positive <sep> обычный ролл positive
464342,id_1,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,manager negative,"Я попросил бутерброд с открытым сыром, и менеджер в основном сказал мне перенести свой бизнес в другое место!",менеджер negative
1413697,id_0,"I come from a family of pizzeria owners, and I'm almost ashamed to say that the pizza in Fornino's blows my families receipies away.",pizza positive,"Я происходил из семьи владельцев пиццерий, и мне почти стыдно сказать, что пицца в Форнино уносит все доходы моей семьи.",пицца positive
584025,id_2,The food is great and they have a good selecion of wines at reasonable prices.,food positive <sep> selecion of wines positive,"Еда отличная, и у них есть хороший выбор вин по разумным ценам.",еда positive <sep> выбор вин positive
1710746,id_0,I got an excellent piece of cheesecake and we had several other nice pastries.,cheesecake positive <sep> pastries positive,"У меня был отличный чизкейк, и у нас было еще несколько хороших пирожных.",чизкейк positive <sep> выпечка positive
436868,id_1,"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.",dosas negative,"Досы скудные, непривлекательные и мокрые, и лично я бы выпил попкорн, прежде чем съесть еще один из них.",досас negative
1300636,id_4,"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",food positive <sep> ambience positive <sep> service positive,"Я очень рекомендую Cafe St. Bart's за их еду, атмосферу и прекрасное обслуживание.",еда positive <sep> атмосфера positive <sep> услуга positive
1663111,id_0,I absolutely Loved this place.,place positive,Мне очень понравилось это место.,место positive
1289424,id_2,After really enjoying ourselves at the bar we sat down at a table and had dinner.,bar positive,"По-настоящему повеселившись в баре, мы сели за столик и поужинали.",бар positive
1506491,id_2,Check out the secret back room.,back room positive,Проверьте секретную заднюю комнату.,задняя комната positive
1586174,id_2,not sure why this restaurant would be rated that highly.,restaurant negative,"не уверен, почему этот ресторан получил такую ​​высокую оценку.",ресторан negative
493514,id_0,I cannot imagine a friendlier staff working in a restaurant.,staff positive,"Я не могу представить более дружелюбный персонал, работающий в ресторане.",сотрудники positive
872763,id_1,The food is great.,food positive,Еда отличная.,еда positive
1417496,id_1,No gimmicks here -- the food speaks for itself in its freshness and preparation.,food positive,Никаких уловок - еда говорит сама за себя по свежести и приготовлению.,еда positive
1642666,id_1,We thought that this place is using too much of MSG cooking in the foods.,foods negative,"Мы думали, что здесь используется слишком много глутамата натрия для приготовления пищи.",еда negative
1632445,id_5,"Even though its good seafood, the prices are too high.",seafood positive <sep> seafood negative,"Несмотря на то, что это хорошие морепродукты, цены слишком высоки.",морепродукты positive <sep> морепродукты negative
1476493,id_0,I thought this place was totally overrated.,place negative,"Я думал, что это место было полностью переоценено.",место negative
485966,id_1,The place was quiet and delightful.,place positive,Место было тихим и восхитительным.,место positive
FF#6,id_12,Shame on this place for the horrible rude staff and non-existent customer service.,staff negative <sep> customer service negative,Позор этому месту за ужасный грубый персонал и несуществующее обслуживание клиентов.,сотрудники negative <sep> обслуживание клиентов negative
BHD#4,id_6,"But nonetheless--great spot, great food.",spot positive <sep> food positive,"Но тем не менее - отличное место, отличная еда.","пятно, место positive <sep> еда positive"
1125284,id_3,This place is worth an one-hour drive.,place positive,Это место стоит часа езды.,место positive
Z#9,id_0,"short and sweet – seating is great:it's romantic,cozy and private.",seating positive,"короткие и милые - сиденья великолепны: романтично, уютно и уединенно.",сидение positive
BzG#4,id_0,This small Astoria souvlaki spot makes what many consider the best gyros in New York.,gyros positive,"Это небольшое заведение сувлаки в Астории делает то, что многие считают лучшими гироскопами в Нью-Йорке.",гироскопы positive
NP#3,id_7,"I go out to eat and like my courses, servers are patient and never rush courses or force another drink.",servers positive,"Я хожу поесть, и мне нравятся мои курсы, официанты терпеливы и никогда не спешат с курсами и не заставляют еще раз выпить.",серверы positive
BHD#8,id_1,"At first glance this place seems a bit pricey for a hot dog joint, but at Bark you don't just get your average hot dog.",Bark negative <sep> hot dog positive,"На первый взгляд это место кажется слишком дорогим для закусочной с хот-догами, но в Bark вы не просто получите обычный хот-дог.",Лай negative <sep> хотдог positive
513521,id_2,Drawbacks: service is slow and they don't toast!,service negative,Минусы: обслуживание медленное и не тосты!,услуга negative
1293334,id_4,"Please take my advice, go and try this place.",place positive,"Пожалуйста, прислушайтесь к моему совету, иди и попробуй это место.",место positive
TR#5,id_4,The main entree was also very good.,main entree positive,Основное блюдо тоже было очень хорошим.,основное блюдо positive
1655521,id_1,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,atmosphere positive,"Я почти не решаюсь писать обзор, потому что атмосфера была такой прекрасной, и мне бы не хотелось, чтобы она стала переполненной.",атмосфера positive
TR#2,id_1,"Service ok but unfriendly,filthy bathroom.",Service negative <sep> bathroom negative,"Обслуживание нормальное, но грязная, грязная ванная.",Услуга negative <sep> ванная negative
1126886,id_1,This is by far my favorite place in the neighborhood.,place positive,"Это, безусловно, мое любимое место в округе.",место positive
1162037,id_3,It's all about the food !!,food positive,Все дело в еде !!,еда positive
1543345,id_3,Great staff.,staff positive,Отличный персонал.,сотрудники positive
BzG#1,id_1,But the best pork souvlaki I ever had is the main thing.,pork souvlaki positive,"Но самое главное - лучшие сувлаки из свинины, которые у меня когда-либо были.",сувлаки из свинины positive
CLF#4,id_1,"I'll being with a couple of positives: cool decor, good pita and hummus, and grilled octopus that was actually pretty tasty.",decor positive <sep> pita positive <sep> hummus positive <sep> grilled octopus positive,"У меня есть пара плюсов: классный декор, хороший лаваш и хумус и жареный осьминог, который на самом деле был довольно вкусным.",декор positive <sep> лаваш positive <sep> хумус positive <sep> осьминог на гриле positive
1448587,id_2,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",grilled branzino negative,"Мы заказали специальное жареное бранзино, в котором было так много костей, что его было трудно есть.",жареный бранзино negative
1014458,id_0,"I have eaten at Saul, many times, the food is always consistently, outrageously good.",food positive,"Я ел в Сауле много раз, еда всегда была неизменно, невероятно вкусной.",еда positive
1338124,id_5,"In any event, this is a place I'll be sure to stop by again when I'm in this part of town.",place positive,"В любом случае, это место, куда я обязательно снова заеду, когда буду в этой части города.",место positive
620892,id_6,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw.",Food neutral <sep> Food negative,"Еда была просто средней ... если бы они немного снизили цены, это было бы больше.",Еда neutral <sep> Еда negative
1457607,id_3,"The food however, is what one might expect.",food negative,"Однако еда - это то, чего можно было ожидать.",еда negative
EVPK#9,id_3,the crust was imazingly cooked well and pizza was fully loaded:):):),crust positive <sep> pizza positive,корочка была на удивление хорошо приготовлена ​​и пицца была полностью загружена :) :) :),корка positive <sep> пицца positive
1212346,id_1,"Took my mom for Mother's Day, and the maitre d' was pretty rude.",maitre d' negative,"Взял мою маму на День матери, метрдотель был довольно груб.",метрдотель negative
513395,id_1,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.",bagels negative,"Их рогалики хороши, но они немного пережарены, и на самом деле это не ""особый"" опыт.",рогалики negative
FF#10,id_2,The food is good.,food positive,Еда хороша.,еда positive
1723658,id_3,I'm glad I was introduced to this place and this is a rare gem in NY.,place positive,"Я рад, что меня познакомили с этим местом, а это редкая жемчужина в Нью-Йорке.",место positive
1573534,id_3,I am happy i did the food was awsome.,food positive,"Я счастлив, что еда была потрясающей.",еда positive
BzG#2,id_1,"The food is flavorful, plentiful and reasonably priced.",food positive,"Еда вкусная, обильная и по разумной цене.",еда positive
1289424,id_3,The server was really cool and served us our food and drinks with a smile.,server positive,Официант был действительно классным и с улыбкой подавал нам еду и напитки.,сервер positive
511290,id_4,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,ambience positive <sep> staff positive,"В этом месте правильная атмосфера и отличный персонал, чтобы вы почувствовали себя гостем и другом одновременно.",атмосфера positive <sep> сотрудники positive
1718513,id_0,"We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.",food positive,"Мы пошли сюда на обед пару недель назад в субботу, и я был полностью впечатлен едой.",еда positive
TFS#10,id_4,"However, our main course was wonderful.",main course positive,Однако наше основное блюдо было замечательным.,основное блюдо positive
BG#8,id_1,"Bukhara Grill, the tagline says it all.. ""INDIAN SPICE RAVE""",Bukhara Grill positive,"Слоган ""Бухара Гриль"" говорит сам за себя: ""ИНДИЙСКИЙ СПАЙС-РЕЙВ""",Бухара Гриль positive
1269216,id_1,The staff is no nonsense.,staff positive,Персонал - это не чушь.,сотрудники positive
PP#4,id_6,The veal and the mushrooms were cooked perfectly.,veal positive <sep> mushrooms positive,Телятина и грибы были приготовлены идеально.,телятина positive <sep> грибы positive
717570,id_5,The staff there is very attentive and down to earth.,staff positive,Персонал очень внимательный и практичный.,сотрудники positive
757762,id_5,There is no excuse for such lousy service!,service negative,Такому паршивому сервису нет оправдания!,услуга negative
1353599,id_3,The sangria was pretty tasty and good on a hot muggy day.,sangria positive,Сангрия была довольно вкусной и хорошей в жаркий душный день.,сангрия positive
1125284,id_1,This place is the most Japanese it can ever get.,place positive,Это место - самое японское из возможных.,место positive
1138996,id_4,"When we sat, we got great and fast service.",service positive,"Когда мы сели, у нас было отличное и быстрое обслуживание.",услуга positive
1189674,id_6,"Have recommended the place to friends, always gets good response.",place positive,"Порекомендовали место друзьям, всегда получают хорошие отзывы.",место positive
1269216,id_3,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,bagels positive,"Когда я какое-то время жил в северной части штата, я покупал замороженные рогалики, и они все равно были лучше, чем любые другие.",рогалики positive
1225162,id_0,"Raga's is a romantic, cozy restaurant.",Raga's positive,"Raga's - романтический, уютный ресторан.",Раги positive
503807,id_2,The food was exceptional.,food positive,Еда была исключительной.,еда positive
464215,id_2,The cream cheeses are out of this world and I love that coffee!!,cream cheeses positive <sep> coffee positive,"Сливочные сыры не из этого мира, и я люблю этот кофе !!",сливочные сыры positive <sep> кофе positive
1410878,id_1,I've never had bad service and the fish is fresh and delicious.,service positive <sep> fish positive,"У меня никогда не было плохого обслуживания, а рыба свежая и вкусная.",услуга positive <sep> рыба positive
TFS#10,id_7,When we inquired about ports - the waitress listed off several but did not know taste variations or cost.,waitress negative,"Когда мы спросили о портах, официантка перечислила несколько, но не знала вариантов вкуса или стоимости.",официантка negative
1671113,id_3,"If the weather is nice, try to snag an outside table.",outside table positive,"Если погода хорошая, попробуйте поиграть за столиком на улице.",внешний стол positive
Y#5,id_0,overpriced japanese food with mediocre service,japanese food negative <sep> service neutral,японская еда с завышенными ценами и посредственное обслуживание,японская еда negative <sep> услуга neutral
Y#5,id_2,Chicken teriyaki had tomato or pimentos on top??,Chicken teriyaki negative,С курицей терияки сверху были помидоры или перец ??,Куриный терияки negative
1357554,id_4,It's a nice place to relax and have conversation.,place positive,"Это прекрасное место, чтобы расслабиться и поговорить.",место positive
433878,id_0,This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,selection of thin crust pizza positive <sep> pizza place positive <sep> Basil slice positive,"Это хорошая пиццерия с хорошим выбором пиццы на тонком тесте, включая кусочек базилика.",выбор пиццы на тонком тесте positive <sep> пиццерия positive <sep> Ломтик базилика positive
Z#2,id_0,Sushi experience was unbelievable with my fiance.,Sushi positive,Опыт суши с моим женихом был невероятным.,Суши positive
720418,id_1,The owner truly caters to all your needs.,owner positive,Владелец действительно удовлетворит все ваши потребности.,владелец positive
FF#10,id_5,"I was there for brunch recently, and we were tag teamed by a waitress and a waiter.",waitress negative <sep> waiter negative,"Я недавно был там на бранче, и нас пометили официантка и официант.",официантка negative <sep> официант negative
P#9,id_5,"quacamole at pacifico is yummy, as are the wings with chimmichuri.",quacamole positive <sep> wings with chimmichuri positive,"quacamole в pacifico вкусный, как крылышки с чиммичури.",Quacamole positive <sep> крылышки с чиммичури positive
1380450,id_0,I'm still mad that i had to pay for lousy food.,food negative,"Я все еще злюсь из-за того, что мне приходилось платить за паршивую еду.",еда negative
1338124,id_3,The Yellowtail was particularly good as well.,Yellowtail positive,Желтохвост тоже был особенно хорош.,Желтохвост positive
444818,id_2,"Best Italian food I ever had (and being Italian, that means alot).",Italian food positive,"Лучшая итальянская еда, которую я когда-либо ел (а это значит, что я итальянец).",итальянская еда positive
1404042,id_6,"Skip this restaurant, it's a big disappointment.",restaurant negative,"Пропустите этот ресторан, это большое разочарование.",ресторан negative
1230993,id_4,The food was good too.,food positive,Еда тоже была хорошей.,еда positive
CLF#8,id_1,Don’t go to this place!,place negative,Не ходи сюда!,место negative
1572027,id_1,Amma is nothing special.,Amma neutral,В Амме нет ничего особенного.,Амма neutral
1430994,id_1,The staff offers impeccable service.,staff positive,Персонал предлагает безупречный сервис.,сотрудники positive
1459569,id_1,Service was slow had to wait to order and get food although not crowded.,Service negative,"Обслуживание было медленным, приходилось ждать, чтобы заказать и получить еду, хотя и не многолюдно.",Услуга negative
955711,id_0,This place blew me away...by far my new favorite restaurant on the uppereast side.,place positive,"Это место поразило меня ... безусловно, мой новый любимый ресторан в верхней части города.",место positive
397331,id_2,Mizu is home to creative and unique rolls not to found anywhere else.,rolls positive,"Mizu - это дом для творческих и уникальных роллов, которых больше нигде не найти.",роллы positive
TVU#6,id_3,The martinis are amazing and very fairly priced.,martinis positive,Мартини восхитительны и по очень разумной цене.,мартини positive
475512,id_3,If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,bottle minimun negative <sep> music negative,"Если вам нравится ваша музыка, и система не так уж хороша, и если вы хотите заплатить минимум 100 долларов за бутылку, то вам здесь понравится.",бутылка минимум negative <sep> Музыка negative
1632445,id_6,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,lobster sandwich positive <sep> lobster sandwich negative,"Сэндвич с лобстером стоит 24 доллара, и, хотя он был хорош, этого было недостаточно, чтобы оправдать такую ​​цену.",бутерброд с лобстером positive <sep> бутерброд с лобстером negative
Z#5,id_6,Despite the confusing mirrors this will likely be my go-to for modern Japanese food for the foreseeable future.,modern Japanese food positive <sep> mirrors negative,"Несмотря на запутанные зеркала, в обозримом будущем я, скорее всего, буду покупать современные японские блюда.",современная японская кухня positive <sep> зеркала negative
1655521,id_0,I loved this place!!,place positive,Мне очень понравилось это место !!,место positive
1086415,id_2,"$6 and there is much tasty food, all of it fresh and continually refilled.",food positive,"6 долларов и много вкусной еды, все свежей и постоянно пополняемой.",еда positive
1189674,id_1,"The food was amazing, and the service was prompt and helpful, but not over-bearing or rushed.",food positive <sep> service positive,"Еда была восхитительной, и обслуживание было быстрым и полезным, но не чрезмерным и не торопливым.",еда positive <sep> услуга positive
1280166,id_3,Wine list selection is good and wine-by-the-glass was generously filled to the top.,Wine list selection positive <sep> wine-by-the-glass positive,"Выбор винной карты хороший, и вино на бокалах было щедро заполнено до самого верха.",Выбор винной карты positive <sep> разливное вино positive
561054,id_3,"I can't wait for summer, when they serve outside on their gigantic patio.",patio positive,"Не могу дождаться лета, когда они будут служить на открытом воздухе в своем огромном внутреннем дворике.",внутренний дворик positive
BFC#7,id_8,"There's another girl who I can't describe, she is about 5'6"" with brown hair, who eavesdrops on your conversation and chimes in - except she only hears the last part of what you said, so her uninvited opinions are often out of context and nothing to do with what you're *really* talking about.",girl negative,"Есть еще одна девушка, которую я не могу описать, она ростом около 5 футов 6 дюймов, с каштановыми волосами, которая подслушивает ваш разговор и вмешивается - за исключением того, что она слышит только последнюю часть того, что вы сказали, поэтому ее незваное мнение часто выходит за рамки ",девочка negative
BFC#9,id_9,"The lobster knuckles (special of the day) were ok, but pretty tasteless.",lobster knuckles neutral <sep> lobster knuckles negative,"Рульки омаров (особенные на этот день) были в порядке, но довольно безвкусными.",костяшки лобстера neutral <sep> костяшки лобстера negative
Z#7,id_4,The concept of japanese tapas is newly created and clearly doesn't work.,japanese tapas negative,Концепция японских тапас создана недавно и явно не работает.,японские тапас negative
FF#6,id_7,I asked for a menu and the same waitress looked at my like I was insane.,waitress negative,"Я попросил меню, и та же официантка посмотрела на меня, как на сумасшедшего.",официантка negative
Y#9,id_2,"They have great rolls, the triple color and norwegetan rolls, are awesome and filling.",rolls positive <sep> triple color and norwegetan rolls positive,"У них отличные роллы, тройной цвет и норвежские роллы, они потрясающие и сытные.",роллы positive <sep> трехцветные и норвежские роллы positive
503807,id_4,"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",braised lamb shank in red wine positive,"Я выбрал один из особенных - тушеную в красном вине голень ягненка, которая была превосходной.",тушеная баранина в красном вине positive
1189674,id_2,"The Steak Tartare is a great bet, they fix it for you at the table.",Steak Tartare positive,"Стейк Тартар - отличная ставка, они приготовят его для вас за столом.",Стейк тартар positive
CLF#3,id_19,After the 4th time i asked again and the waiter than said after our dinner.,waiter negative,"После 4-го раза я спросил снова и официант, чем сказал после нашего ужина.",официант negative
P#7,id_1,A coworker and I tried Pacifico after work a few Fridays and loved it.,Pacifico positive,"Мы с коллегой пробовали Pacifico после работы несколько пятниц, и мне понравилось.",Pacifico positive
P#9,id_0,Raymond the bartender rocks!,Raymond positive,"Раймонд, бармен, крут!",Раймонд positive
1746113,id_5,We all agreed that mare is one of the best seafood restaurants in New York.,mare positive,"Все мы сошлись во мнении, что mare - один из лучших ресторанов морепродуктов в Нью-Йорке.",кобыла positive
571962,id_2,Good drink.,drink positive,Хороший напиток.,напиток positive
BG#8,id_6,Bukhara is on my top 5 Indian places in NYC,Bukhara positive,Бухара входит в пятерку лучших индийских мест в Нью-Йорке,Бухара positive
1328078,id_3,"the salads are delicious, both refreshing and very spicy.",salads positive,"салаты вкусные, освежающие и очень острые.",салаты positive
1014458,id_2,The duck confit is always amazing and the foie gras terrine with figs was out of this world.,foie gras terrine with figs positive <sep> duck confit positive,"Утиное конфи всегда восхитительно, а террин из фуа-гра с инжиром был необычным.",террин из фуа-гра с инжиром positive <sep> утка конфи positive
1439875,id_0,The food is amazing... especially if you get the Chef's tasting menu and your favourite bottle (or two!) of wine from an extensive selection of wines.,food positive <sep> selection of wines positive <sep> Chef's tasting menu positive,Еда восхитительна ... особенно если вы получите дегустационное меню от шеф-повара и вашу любимую бутылку (или две!) Вина из обширного выбора вин.,еда positive <sep> выбор вин positive <sep> Дегустационное меню от шеф-повара positive
611117,id_2,Don't miss Bloom's on your next trip to Manhatten.,Bloom's positive,Не пропустите Блум в следующей поездке в Манхэттен.,Блума positive
445960,id_3,"The food is good, especially their more basic dishes, and the drinks are delicious.",food positive <sep> basic dishes positive <sep> drinks positive,"Еда хорошая, особенно основные блюда, и напитки восхитительны.",еда positive <sep> основные блюда positive <sep> напитки positive
1357554,id_0,I started out with a Bombay beer which was big enough for two.,Bombay beer positive,"Я начал с пива Bombay, которого хватило на двоих.",Бомбейское пиво positive
872763,id_5,Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.,delivery guys negative,"Никогда у меня не было таких драматичных курьеров (много фыркающих, тяжело дышащих и бормочущих себе под нос, потому что я живу в пешеходной зоне), которые всегда кажутся разочарованными своими советами.",курьеры negative
1713185,id_0,"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.",food negative <sep> place positive,"Это место действительно модное, но они забыли о самой важной части ресторана - еде.",еда negative <sep> место positive
611117,id_3,"It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York.",place positive,"Это было первое место, где мы ели во время нашей первой поездки в Нью-Йорк, и это будет последнее место, где мы остановимся, когда уезжаем из города в нашу следующую поездку в Нью-Йорк.",место positive
1102681,id_3,"However, go for the ambience, and consider the food just a companion for a trip across the world!",ambience positive <sep> food neutral,"Тем не менее, выбирайте атмосферу и считайте еду просто спутником в путешествии по миру!",атмосфера positive <sep> еда neutral
EVPK#10,id_0,Super YUMMY Pizza!,Pizza positive,Супер Вкусная пицца!,Пицца positive
TR#5,id_2,The food tasted very good.,food positive,Еда была очень вкусной.,еда positive
1318537,id_0,fresh restaurant was amazing........ food was delicious and of course fresh.,fresh restaurant positive <sep> food positive,"свежий ресторан был восхитительным ........ еда была восхитительной и, конечно, свежей.",свежий ресторан positive <sep> еда positive
1730447,id_3,"The crust is thin, the ingredients are fresh and the staff is friendly.",crust positive <sep> staff positive <sep> ingredients positive,"Корочка тонкая, ингредиенты свежие, персонал приветливый.",корка positive <sep> сотрудники positive <sep> ингредиенты positive
TM#7,id_2,The wait staff is very courteous and accomodating.,wait staff positive,Обслуживающий персонал очень вежливый и любезный.,подождите персонал positive
TFS#5,id_8,"Yes, the place is classy and beautiful, but they most certainly target the uber whealthy Not the common joe that wants to go all out every once in a while.",place positive <sep> place negative,"Да, место классное и красивое, но они, безусловно, нацелены на очень здоровых людей, а не на обычных людей, которые время от времени хотят выкладываться на все сто.",место positive <sep> место negative
1162037,id_1,"With the great variety on the menu , I eat here often and never get bored .",menu positive,"Благодаря большому разнообразию меню, я часто ем здесь и никогда не скучаю.",меню positive
1586174,id_4,"limited menu, no-so-fresh ingredients, thinly-sliced fish, fall-apart rice.",menu negative <sep> ingredients negative <sep> fish negative <sep> rice negative,"ограниченное меню, несвежие ингредиенты, тонко нарезанная рыба, рассыпанный рис.",меню negative <sep> ингредиенты negative <sep> рыба negative <sep> рис negative
1586174,id_3,the all-u-can-eat sushi is definitely in very poor quality.,all-u-can-eat sushi negative,"все суши, которые можно есть, определенно очень плохого качества.","все, что можно съесть суши negative"
535086,id_3,Excellent spot for holiday get togethers with co-workers or friends that you haven't seen in a while.,spot positive,"Отличное место для отдыха, где можно встретиться с коллегами или друзьями, которых вы давно не видели.","пятно, место positive"
430342,id_2,I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,scallops positive <sep> mahi mahi (on saffron risotto positive,Мне очень нравятся гребешки и махи махи (на ризотто с шафраном!).,гребешки positive <sep> махи махи (на ризотто с шафраном positive
1394712,id_4,"However, I think this place is a good hang out spot.",place positive,"Тем не менее, я думаю, что это место - хорошее место для отдыха.",место positive
TR#1,id_3,I highly recommend this beautiful place.,place positive,Я очень рекомендую это красивое место.,место positive
535248,id_3,"If you venture off the island of Manhattan and can't seem to find a great Italian restaurant, drive to Corona.",Corona positive,"Если вы отправляетесь за пределы острова Манхэттен и не можете найти отличный итальянский ресторан, поезжайте в Корона.",Корона positive
1451109,id_0,If you want something really different than try Jekyll and Hyde.,Jekyll and Hyde positive,"Если вы хотите чего-то действительно другого, попробуйте Джекил и Хайд.",Джекил и Хайд positive
535086,id_1,(Always ask the bartender for the SEASONAL beer!!!,SEASONAL beer positive,(Всегда спрашивайте у бармена СЕЗОННОЕ пиво !!!,СЕЗОННОЕ пиво positive
1055910,id_4,Ambiance- relaxed and stylish.,Ambiance positive,Атмосфера - расслабленная и стильная.,Атмосфера positive
1543345,id_4,Always great service!,service positive,Всегда отличный сервис!,услуга positive
737999,id_5,Yakitori (bbq meats) is tasty too.,Yakitori (bbq meats) positive,Якитори (мясо на гриле) тоже вкусно.,Якитори (мясо на гриле) positive
397331,id_3,"Not only is the cuisine the best around, the service has always been attentive and charming.",cuisine positive <sep> service positive,"Здесь не только лучшая кухня, но и всегда внимательное и очаровательное обслуживание.",кухня positive <sep> услуга positive
1367358,id_3,"Ambience is delightful, service impeccable.",Ambience positive <sep> service positive,"Атмосфера восхитительная, обслуживание безупречное.",Атмосфера positive <sep> услуга positive
Z#6,id_3,"If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).",private booths positive <sep> glass ceilings positive,"Если вы планируете приехать сюда, убедитесь, что ваше свидание - это тот, кто вам действительно нравится, так как вас проводят в частные кабинки, где не будет ни людей, ни еды (выберите те, что на первом этаже, со стеклянными потолками. ",частные кабинки positive <sep> стеклянные потолки positive
1702257,id_3,Friendly staff that actually lets you enjoy your meal and the company you're with.,staff positive,"Дружелюбный персонал, который позволит вам насладиться трапезой и компанией, с которой вы находитесь.",сотрудники positive
1126886,id_0,"Everytime I decide to try another place on the UES, I get angry that I didn't just go to Zucchero Pomodori.",Zucchero Pomodori positive,"Каждый раз, когда я решаю попробовать другое место на ЕЭС, я злюсь, что не просто поехал в Zucchero Pomodori.",Цуккеро Помодори positive
1205520,id_0,I'm not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much... and we're repeat customers.,Mizu positive,"Я не уверен, где ели другие рецензенты, но похоже, что мы посетили два разных ресторана, потому что мне и моим друзьям очень нравится Mizu ... и мы постоянные клиенты.",Мидзу positive
1353599,id_4,Kind of a small place but I guess if they are not too busy might be able to fit a group or kids.,place neutral,"Вроде маленькое место, но я думаю, если они не слишком заняты, может вместить группу или детей.",место neutral
1123262,id_0,I think I've had some the best meals of my life at minnow.,meals positive,"Я думаю, что ел в песке лучшую еду в моей жизни.",питание positive
Z#6,id_2,"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.",spot neutral <sep> unmarked wooden doors positive <sep> décor positive,"Попасть в это несколько уединенное место - это не только приключение: войдя через немаркированные деревянные двери, дзен и уютный декор заставят вас почувствовать, что вас больше нет в городе.","пятно, место neutral <sep> немаркированные деревянные двери positive <sep> декор positive"
1154550,id_0,This is the best sushi in new york city - hands down.,sushi positive,Это лучшие суши в Нью-Йорке - безнадежно.,суши positive
430342,id_4,Delicious crab cakes too.,crab cakes positive,Вкусные крабовые лепешки тоже.,крабовые пирожные positive
TM#4,id_1,Not a very fancy place but very good Chinese style Indian food.,place neutral <sep> Chinese style Indian food positive,"Не очень модное место, но очень хорошая индийская кухня в китайском стиле.",место neutral <sep> Индийская кухня в китайском стиле positive
WE#4,id_5,"Paul, the maitre d', was totally professional and always on top of things.",Paul positive,"Пол, метрдотель, был полностью профессионален и всегда был на высоте.",Павел positive
CLF#7,id_4,I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.,Casa La Femme positive,Я полностью рекомендую Casa La Femme для любого особого случая и ДЕЙСТВИТЕЛЬНО произвести впечатление на вашу дату.,Casa La Femme positive
759781,id_2,"Most of the servers are very attentive, friendly and quite attractive.",servers positive,"Большинство серверов очень внимательны, дружелюбны и довольно привлекательны.",серверы positive
TM#5,id_3,Helpful service and average price per dish $10.,service positive <sep> dish positive,Доброжелательный сервис и средняя цена за блюдо 10 долларов.,услуга positive <sep> блюдо positive
TM#3,id_4,I noticed alot of indian people eatting there which is a great sign for an indian place!,indian place positive,"Я заметил, что там едят много индийцев, что является отличным знаком для индийского места!",индийское место positive
1700205,id_1,"From the spectacular caviar to the hospitable waitstaff, I felt like royalty and enjoyed every second of it.",caviar positive <sep> waitstaff positive,От великолепной икры до гостеприимных официантов - я чувствовал себя королевской особой и наслаждался каждой секундой.,икра positive <sep> подождите персонал positive
